,Name,Correlation with ROG,Correlation with pairwise distances,Correlation between ROG and pairwise distances,Length
331,Curve 131,-0.3969410621407153,-0.3912975231750567,0.7814162269238949,Length 200
332,Curve 132,-0.325167204466396,-0.3860746624495482,0.8559316228949412,Length 200
333,Curve 133,-0.4766736527902862,-0.4855814086698249,0.9373667959218268,Length 200
334,Curve 134,-0.4623684950669304,-0.4415256866777669,0.851053699775416,Length 200
335,Curve 135,-0.4070026797603853,-0.412160209718952,0.8153013064006339,Length 200
336,Curve 136,-0.4368646026403251,-0.4651393099299739,0.9802190722281162,Length 200
337,Curve 137,-0.4391552442804122,-0.4310541413009462,0.9495562392598198,Length 200
338,Curve 138,-0.4265109227546438,-0.4356996039230456,0.8733615999976454,Length 200
339,Curve 139,-0.4808427712828967,-0.4871532660916509,0.8294459901693672,Length 200
340,Curve 140,-0.3584798457353031,-0.3894839945160318,0.8334139827213012,Length 200
341,Curve 141,-0.4496366693590633,-0.4815601756676338,0.8444411509442136,Length 200
342,Curve 142,-0.4566450505684663,-0.4589254195087822,0.9469873749100364,Length 200
343,Curve 143,-0.419454359766104,-0.4131508857123726,0.974276148211218,Length 200
344,Curve 144,-0.3882156653206147,-0.4203380042542718,0.8320440170660065,Length 200
345,Curve 145,-0.4510857313750669,-0.5495556407061225,0.6214123131154667,Length 200
346,Curve 146,-0.426678121642025,-0.4178140797742984,0.7335024330267571,Length 200
347,Curve 147,-0.4901095671489309,-0.4755519412474927,0.852201111484823,Length 200
348,Curve 148,-0.3101523121466673,-0.3127260275916807,0.6840044874375825,Length 200
349,Curve 149,-0.4578480479441322,-0.4655563249251957,0.8825591011759031,Length 200
350,Curve 150,-0.3143442283459153,-0.4102713106561329,0.7595452065827418,Length 200
351,Curve 151,-0.3944526148698917,-0.3933995706894447,0.9110802168106054,Length 200
352,Curve 152,-0.3399113089517506,-0.4135290019760425,0.6545188829316715,Length 200
353,Curve 153,-0.4382850241397506,-0.4261215584256949,0.662926248806066,Length 200
354,Curve 154,-0.5171337099129567,-0.4792940915947647,0.8333096088723203,Length 200
355,Curve 155,-0.4126551400490845,-0.4278549412331978,0.7627372403300571,Length 200
356,Curve 156,-0.4049105156239272,-0.4040557629848456,0.9004611074711005,Length 200
357,Curve 157,-0.4608727039153435,-0.4604986360737919,0.906665737459641,Length 200
358,Curve 158,-0.4094973777867244,-0.4401922905433006,0.7471534953481879,Length 200
359,Curve 159,-0.462468099688678,-0.46911087513283,0.6663957094042557,Length 200
360,Curve 160,-0.36657652990336,-0.300214634549677,0.7736519748364213,Length 200
361,Curve 161,-0.3933382189899488,-0.4007597216131496,0.9245560933656372,Length 200
362,Curve 162,-0.4759523192850232,-0.4848328635015844,0.8916506964116425,Length 200
363,Curve 163,-0.4760974995031071,-0.5041015348530359,0.8679232544599993,Length 200
364,Curve 164,-0.506311447394091,-0.5410000003243689,0.8936154602683587,Length 200
365,Curve 165,-0.4070532169077269,-0.4013123652385035,0.9145137956566932,Length 200
366,Curve 166,-0.4219814215990745,-0.4054409500605324,0.8154532066533757,Length 200
367,Curve 167,-0.4465368961473369,-0.4228431393194126,0.9348351749342868,Length 200
368,Curve 168,-0.3505018183015987,-0.3790519372256085,0.6989624482168412,Length 200
369,Curve 169,-0.4525458742047066,-0.4649442164039026,0.8053452180404657,Length 200
370,Curve 170,-0.5028960756220827,-0.5002684736838092,0.9277075915211648,Length 200
371,Curve 171,-0.5034253784306646,-0.5266079423759142,0.9133974346046492,Length 200
372,Curve 172,-0.3858762433226519,-0.3951748930317442,0.9603490832660292,Length 200
373,Curve 173,-0.4846548436622545,-0.4635050752225593,0.8312738832927928,Length 200
374,Curve 174,-0.4165267272229627,-0.4161008867822805,0.9574705272523596,Length 200
375,Curve 175,-0.4429837282468833,-0.4217825588924568,0.9296226516115133,Length 200
376,Curve 176,-0.3207491372830921,-0.3206638343175021,0.730927663329075,Length 200
377,Curve 177,-0.4958709533941171,-0.4549337208021043,0.8397225682917496,Length 200
378,Curve 178,-0.4497687042318877,-0.4336385442531001,0.8676378562005798,Length 200
379,Curve 179,-0.4270670326085398,-0.4045627281456268,0.9395493587202606,Length 200
380,Curve 180,-0.1506376847452193,-0.2174056070707931,0.6229197937599427,Length 200
381,Curve 181,-0.424642427528812,-0.4214118135874982,0.9274501083522004,Length 200
382,Curve 182,-0.5108609261072634,-0.5265783917742447,0.8105663957440571,Length 200
383,Curve 183,-0.519965890216453,-0.5227659925230981,0.8267761311110507,Length 200
384,Curve 184,-0.5095426638820861,-0.468799607252751,0.8726183434695683,Length 200
385,Curve 185,-0.4437241662670405,-0.477217016004074,0.755361743186516,Length 200
386,Curve 186,-0.4497682797747665,-0.4580111812229179,0.8706708419094142,Length 200
387,Curve 187,-0.1901612423276585,-0.240550071369822,0.8650355365351811,Length 200
388,Curve 188,-0.3727227322535399,-0.393545371650707,0.9199937964454504,Length 200
389,Curve 189,-0.3169767882653294,-0.4132567560174688,0.7452065579024368,Length 200
390,Curve 190,-0.5659871007438944,-0.5682697335131303,0.7936934655006989,Length 200
391,Curve 191,-0.4956197940980711,-0.4815102700907507,0.8642522640518413,Length 200
392,Curve 192,-0.4305291830555767,-0.4317584483431456,0.9452257649184026,Length 200
393,Curve 193,-0.4589318637689589,-0.4431753163958956,0.8832946983010355,Length 200
394,Curve 194,-0.4256241685599891,-0.4491691190317743,0.9112566965085088,Length 200
395,Curve 195,-0.5848656057922689,-0.5312163979658404,0.7821158156408089,Length 200
396,Curve 196,-0.5227107047724665,-0.4964500891052828,0.9361997754626415,Length 200
397,Curve 197,-0.3219455964981291,-0.3817467124442835,0.6648884335371512,Length 200
398,Curve 198,-0.4292889488904167,-0.4446636633278643,0.8888302175883185,Length 200
399,Curve 199,-0.4081289950392341,-0.5010525930904585,0.7937868919814366,Length 200
400,Curve 0,-0.3509527251343617,-0.3377443905437735,0.9577118705324914,Length 300
401,Curve 1,-0.52289554664851,-0.5647009991288,0.8991840522637033,Length 300
402,Curve 2,-0.3599595477737629,-0.3607463315925794,0.7715125227978598,Length 300
403,Curve 3,-0.4420174223497312,-0.4259702908819914,0.7936248424703174,Length 300
404,Curve 4,-0.415642770753434,-0.4186073297946431,0.9036031138701264,Length 300
405,Curve 5,-0.5320147649659671,-0.5439043150151249,0.8860718429416333,Length 300
406,Curve 6,-0.4068961924640424,-0.4119147553229239,0.8608416781865921,Length 300
407,Curve 7,-0.3964291322387924,-0.4079412307220744,0.8680687814387767,Length 300
408,Curve 8,-0.3880752414008883,-0.4543321662770285,0.6072902100514758,Length 300
409,Curve 9,-0.4260814678226079,-0.4274973100280751,0.8893373501571137,Length 300
410,Curve 10,-0.3722698553249629,-0.36414680195501,0.95828446481758,Length 300
411,Curve 11,-0.4103859140582929,-0.4767698634485057,0.7699872434902353,Length 300
412,Curve 12,-0.2892022959169877,-0.4052488983280958,0.4675661669628271,Length 300
413,Curve 13,-0.3775248700588045,-0.51430016008186,0.6174668809393415,Length 300
414,Curve 14,-0.4394794728029002,-0.4096659184860946,0.9542411056983237,Length 300
415,Curve 15,-0.2524887786112437,-0.3788635467925338,0.7097365757827255,Length 300
416,Curve 16,-0.570652299867737,-0.540661644259939,0.874228148996199,Length 300
417,Curve 17,-0.4105814432159788,-0.4305955233095054,0.7480221872206726,Length 300
418,Curve 18,-0.4726544738842174,-0.4384666994590799,0.8840939836145092,Length 300
419,Curve 19,-0.5559243246035032,-0.615840142732649,0.8993210987255034,Length 300
420,Curve 20,-0.3093538134058927,-0.3181672348815729,0.9553269658742344,Length 300
421,Curve 21,-0.3835379837755727,-0.3826006609262775,0.947483780338265,Length 300
422,Curve 22,-0.5041471378077802,-0.4962595771519695,0.9163746926152602,Length 300
423,Curve 23,-0.4570735028683513,-0.447711875387327,0.9567916964245308,Length 300
424,Curve 24,-0.3049847729068614,-0.3723567789691875,0.4923741995937426,Length 300
425,Curve 25,-0.4754124323505296,-0.4614366219563116,0.7376544003291815,Length 300
426,Curve 26,-0.3297359606428102,-0.2928984255269707,0.6442768479424971,Length 300
427,Curve 27,-0.4561591361999335,-0.465244047858624,0.956790532820046,Length 300
428,Curve 28,-0.2110496582556827,-0.1610713021891411,0.7707758180760327,Length 300
429,Curve 29,-0.5067987321983056,-0.4839446383719051,0.6666751931674995,Length 300
430,Curve 30,-0.420033743179557,-0.4744367153534635,0.8552696273577962,Length 300
431,Curve 31,-0.5079300997069434,-0.5186207545625914,0.8097864153997354,Length 300
432,Curve 32,-0.3935332598395831,-0.4295050935677896,0.9446679410644446,Length 300
433,Curve 33,-0.3315447178577016,-0.3598585307511653,0.7776408562418781,Length 300
434,Curve 34,-0.390832254592778,-0.4332973227342888,0.6960014488695799,Length 300
435,Curve 35,-0.4184587688473449,-0.4330230064001811,0.9199535121697948,Length 300
436,Curve 36,-0.395404917244184,-0.3661258506508396,0.8536641578759674,Length 300
437,Curve 37,-0.4273685850675183,-0.4493116049027323,0.8752629694382613,Length 300
438,Curve 38,-0.4708147789240232,-0.4688326554948112,0.9203566628613248,Length 300
439,Curve 39,-0.3294367703405429,-0.3626022850574439,0.7869094258006138,Length 300
440,Curve 40,-0.4616010732739544,-0.4806001134132228,0.815230195326716,Length 300
441,Curve 41,-0.4005745842105222,-0.4113914167826271,0.9248821254891724,Length 300
442,Curve 42,-0.4185230744079943,-0.4126193229214722,0.9301323961901043,Length 300
443,Curve 43,-0.4669391807823566,-0.464963585195032,0.9481085655537794,Length 300
444,Curve 44,-0.368240486599025,-0.4313163174020289,0.7898444076250439,Length 300
445,Curve 45,-0.5147949221844978,-0.4778017688879847,0.8959712064975136,Length 300
446,Curve 46,-0.3906054157565234,-0.3760152141939839,0.92986332292275,Length 300
447,Curve 47,-0.406125862824686,-0.3793685513210461,0.9456792644986988,Length 300
448,Curve 48,-0.3968856263109858,-0.4230415718863842,0.9512372048628284,Length 300
449,Curve 49,-0.5164554266982675,-0.5167430091055676,0.9563257038385364,Length 300
450,Curve 50,-0.3744131609928353,-0.374592505267024,0.9319812592366564,Length 300
451,Curve 51,-0.4616590373935045,-0.530768530908748,0.8233839858012503,Length 300
452,Curve 52,-0.4287867360814963,-0.4341527249407197,0.9564187786759876,Length 300
453,Curve 53,-0.455327493458499,-0.4200186597673257,0.9362945354576042,Length 300
454,Curve 54,-0.4587887206319714,-0.4839710979828703,0.9213931127667928,Length 300
455,Curve 55,-0.463120622798533,-0.4694428658646499,0.8966764048683749,Length 300
456,Curve 56,-0.3860667544516789,-0.4578250038179327,0.8226563520120304,Length 300
457,Curve 57,-0.4806385558471481,-0.4510396945362429,0.8790609533588257,Length 300
458,Curve 58,-0.5243980148327068,-0.5059843800314227,0.886821282577148,Length 300
459,Curve 59,-0.4841560580213007,-0.482142015193006,0.7161525981082812,Length 300
460,Curve 60,-0.4775591588130295,-0.4750464473806321,0.924258318481252,Length 300
461,Curve 61,-0.4514237155208243,-0.4468642780382153,0.9301537271887989,Length 300
462,Curve 62,-0.5377481867015919,-0.5562547443562714,0.9256343425042928,Length 300
463,Curve 63,-0.3975726951311225,-0.4360308404006862,0.648369773005299,Length 300
464,Curve 64,-0.3629606075416138,-0.4444180398079697,0.5802990795075239,Length 300
465,Curve 65,-0.4028356922898781,-0.4153637388889383,0.9149247620490416,Length 300
466,Curve 66,-0.3588295714831219,-0.3774389267505192,0.7213154262973823,Length 300
467,Curve 67,-0.4715483442791193,-0.5934395227009223,0.7616125871039082,Length 300
468,Curve 68,-0.3551199777489999,-0.3936084572601467,0.8081741082153971,Length 300
469,Curve 69,-0.431302435847927,-0.4822546117357339,0.7069811140813292,Length 300
470,Curve 70,-0.4099756374748541,-0.4173092391126849,0.8054047326721175,Length 300
471,Curve 71,-0.4432565694037368,-0.4628450270911975,0.9683136478890256,Length 300
472,Curve 72,-0.3730067106691808,-0.3481851156402668,0.9645896916963672,Length 300
473,Curve 73,-0.3962008859503152,-0.4148329216138233,0.9418843052154696,Length 300
474,Curve 74,-0.5454740580242282,-0.5485489808289318,0.7060776983081264,Length 300
475,Curve 75,-0.4930411560168105,-0.4679414286054886,0.9005344063861375,Length 300
476,Curve 76,-0.3877085236033477,-0.364527932479379,0.916365844235793,Length 300
477,Curve 77,-0.2753522045514368,-0.319850256907921,0.8580800074483419,Length 300
478,Curve 78,-0.4426455734060703,-0.4887312758510692,0.9119232037708412,Length 300
479,Curve 79,-0.3771163350786184,-0.3675019731071502,0.93332404443871,Length 300
480,Curve 80,-0.3812538055588972,-0.374094474305009,0.95075975293035,Length 300
481,Curve 81,-0.2411186278697068,-0.3976761089515906,0.655961084005673,Length 300
482,Curve 82,-0.2582108230715239,-0.4714920718395946,0.6463818756588122,Length 300
483,Curve 83,-0.5406859672099732,-0.5497044933611904,0.8592206086893667,Length 300
484,Curve 84,-0.4323022785322373,-0.4397104549821231,0.8544267611112801,Length 300
485,Curve 85,-0.4597391965700074,-0.4620320657460602,0.9268631330408446,Length 300
486,Curve 86,-0.4019449248606066,-0.4397377247492313,0.8256846538252581,Length 300
487,Curve 87,-0.3982670249375838,-0.4297920016723296,0.9471189937057046,Length 300
488,Curve 88,-0.4739555833625303,-0.5274364003386377,0.7640206883872066,Length 300
489,Curve 89,-0.5408865637099394,-0.5279360228426594,0.7708227813396017,Length 300
490,Curve 90,-0.4229965385170497,-0.4379028511943487,0.937635040454743,Length 300
491,Curve 91,-0.3654935102832097,-0.4524258454218105,0.7221731120161177,Length 300
492,Curve 92,-0.4452694889853561,-0.476205528820306,0.959600457712652,Length 300
493,Curve 93,-0.4625427646593836,-0.4572703667008476,0.9061619559891564,Length 300
494,Curve 94,-0.3834184448402654,-0.3439853378511167,0.8808531810088829,Length 300
495,Curve 95,-0.3155394376769686,-0.3299254595817537,0.9746037628015832,Length 300
496,Curve 96,-0.3357185910936301,-0.302933847311199,0.8650040287410659,Length 300
497,Curve 97,-0.2840948559302734,-0.4374684672133375,0.4854129137255963,Length 300
498,Curve 98,-0.3399769384125788,-0.3514517229640519,0.8566799865390455,Length 300
499,Curve 99,-0.4892608770002393,-0.5116713185189877,0.9201172312476534,Length 300
500,Curve 100,-0.4443981041435453,-0.4563415207599892,0.7842972003393245,Length 300
501,Curve 101,-0.4505130376866181,-0.4873320260951101,0.8306205288446231,Length 300
502,Curve 102,-0.511937328691981,-0.4580238060666344,0.6704641237073333,Length 300
503,Curve 103,-0.30329051667801,-0.5451457213668007,0.5097318975028694,Length 300
504,Curve 104,-0.3724008645366647,-0.4173882040905163,0.8463640347918148,Length 300
505,Curve 105,-0.4659159322613012,-0.4871075957402724,0.6494939244335589,Length 300
506,Curve 106,-0.3737285005851913,-0.3876747375903613,0.9180872710354951,Length 300
507,Curve 107,-0.3713792920303495,-0.3778307611866301,0.8769993867806483,Length 300
508,Curve 108,-0.3924585887608952,-0.3837082971378979,0.5494635069143065,Length 300
509,Curve 109,-0.4427766226600265,-0.406986007032536,0.9000058995326842,Length 300
510,Curve 110,-0.3507599905886814,-0.3161669554762609,0.8530606453467126,Length 300
511,Curve 111,-0.5250401033814245,-0.5157620368155629,0.8679751989855397,Length 300
512,Curve 112,-0.4721478973648103,-0.4512043292795661,0.854872053666863,Length 300
513,Curve 113,-0.4147421095470435,-0.427291262919389,0.8031868866841543,Length 300
514,Curve 114,-0.4451004925563952,-0.4485710471514723,0.9438744890393796,Length 300
515,Curve 115,-0.5267144807182742,-0.5467480618913473,0.9488651742331976,Length 300
516,Curve 116,-0.487265461945047,-0.4833449711771042,0.7994750836600489,Length 300
517,Curve 117,-0.5681062964136255,-0.5606987111108911,0.868870504211339,Length 300
518,Curve 118,-0.2361212358382819,-0.3783313059987211,0.7024862954938536,Length 300
519,Curve 119,-0.4181745940812354,-0.4371818232774775,0.9334597545618072,Length 300
520,Curve 120,-0.3146199808235363,-0.3540761503393837,0.6263574370783798,Length 300
521,Curve 121,-0.3994096988289715,-0.4076177417401522,0.9409217553862956,Length 300
522,Curve 122,-0.3756761567141772,-0.4353000534996569,0.6515705868138639,Length 300
523,Curve 123,-0.4585716557564659,-0.4556821675168193,0.9453385631122626,Length 300
524,Curve 124,-0.4277716739500831,-0.4042922531629707,0.9318965083243866,Length 300
525,Curve 125,-0.4578644431449039,-0.4555759377642163,0.9624059985619408,Length 300
526,Curve 126,-0.5266786803738572,-0.5423622752921272,0.8860140330560965,Length 300
527,Curve 127,-0.4758147437746085,-0.4736646544899461,0.9280437221203596,Length 300
528,Curve 128,-0.4883991986359072,-0.4569410286267601,0.6890043421652038,Length 300
529,Curve 129,-0.4114865322951866,-0.4244856803125154,0.758525052429402,Length 300
530,Curve 130,-0.4925048659371069,-0.46351142922975,0.8429877295481433,Length 300
531,Curve 131,-0.4648692717679633,-0.4670576541627275,0.7373394004776479,Length 300
532,Curve 132,-0.5084296822262795,-0.5318353418870777,0.8649851245411649,Length 300
533,Curve 133,-0.2390920507935289,-0.2729720608347629,0.8353323895754993,Length 300
534,Curve 134,-0.3184155574577962,-0.4229799369174511,0.732615749445621,Length 300
535,Curve 135,-0.3384414358982646,-0.3363238880433265,0.9819371804267985,Length 300
536,Curve 136,-0.4114859786990134,-0.415816802288231,0.7957125341405932,Length 300
537,Curve 137,-0.4412254222971102,-0.4151354346547715,0.7363194106058554,Length 300
538,Curve 138,-0.4415114603378254,-0.4359092671710928,0.875865433162829,Length 300
539,Curve 139,-0.4423964198634162,-0.3971545418414461,0.8837432947758899,Length 300
540,Curve 140,-0.2078453072869455,-0.4010404383403823,0.7452360892419384,Length 300
541,Curve 141,-0.4680199888112857,-0.4318798396545266,0.8029166322824511,Length 300
542,Curve 142,-0.3899508591867405,-0.450818817261757,0.6981662122682857,Length 300
543,Curve 143,-0.4744380115977127,-0.4373014469540907,0.6376549160296161,Length 300
544,Curve 144,-0.4740964419103268,-0.4554841671813194,0.8792163126498472,Length 300
545,Curve 145,-0.2857219338054707,-0.3203365846994214,0.8148797692447958,Length 300
546,Curve 146,-0.560950941428133,-0.523256029755849,0.8912313236411392,Length 300
547,Curve 147,-0.2272371665869524,-0.4037617238818448,0.5196655555040486,Length 300
548,Curve 148,-0.2004328049080079,-0.1747533784288892,0.7669393508285842,Length 300
549,Curve 149,-0.4382472525864999,-0.3815025056380124,0.8454085776646146,Length 300
550,Curve 150,-0.4180868187775332,-0.3853139217534076,0.9347310451380996,Length 300
551,Curve 151,-0.4073677539088194,-0.4814051305721094,0.7414668595537639,Length 300
552,Curve 152,-0.4963292215275837,-0.4931086498831487,0.9044725708454666,Length 300
553,Curve 153,-0.3851434818975089,-0.3924630475841641,0.9658983881208288,Length 300
554,Curve 154,-0.4607379329057339,-0.4732531658919266,0.8497279997318689,Length 300
555,Curve 155,-0.295089176460695,-0.3532551810805509,0.7582800519060384,Length 300
556,Curve 156,-0.413830099633529,-0.4289186445929869,0.9164082930928475,Length 300
557,Curve 157,-0.4390377713548896,-0.4347924673544578,0.8740793272954928,Length 300
558,Curve 158,-0.2803196430540778,-0.3518617915912981,0.5896871126288351,Length 300
559,Curve 159,-0.363353265831094,-0.3908068335036954,0.9700725524401944,Length 300
560,Curve 160,-0.4097348286214399,-0.3899094709833415,0.9151485619550688,Length 300
561,Curve 161,-0.3408618564884061,-0.398657907971126,0.6291080996832064,Length 300
562,Curve 162,-0.4553412338763864,-0.4426590363142549,0.9578234128997531,Length 300
563,Curve 163,-0.3922773627906442,-0.3702109957847312,0.9231447823297568,Length 300
564,Curve 164,-0.5253799484825904,-0.4606488826441411,0.7710373982673449,Length 300
565,Curve 165,-0.3309670682596156,-0.3864514986007847,0.7935810376051156,Length 300
566,Curve 166,-0.3508673527970636,-0.4323326144347434,0.8157677128858019,Length 300
567,Curve 167,-0.3058966124971158,-0.3633754416052078,0.7180570347650439,Length 300
568,Curve 168,-0.3712276080964602,-0.4421517318839597,0.5839118898539968,Length 300
569,Curve 169,-0.3866605713233463,-0.39042211719879,0.9265100404558506,Length 300
570,Curve 170,-0.3413363470577977,-0.4106112511881922,0.7469853114759559,Length 300
571,Curve 171,-0.226509978407861,-0.3172289213088177,0.6479687323280392,Length 300
572,Curve 172,-0.3458548414304883,-0.3959486667511397,0.7820819523524557,Length 300
573,Curve 173,-0.4563949410078892,-0.4972556957285824,0.8533851340987623,Length 300
574,Curve 174,-0.470943286222208,-0.4734765953534937,0.914103745608876,Length 300
575,Curve 175,-0.4115803595604267,-0.4174548948328292,0.8913845927127308,Length 300
576,Curve 176,-0.3761357142777276,-0.346382002604396,0.7798263267078875,Length 300
577,Curve 177,-0.489293756926761,-0.4597553864849695,0.9237349167872992,Length 300
578,Curve 178,-0.4170243691591315,-0.447637733977486,0.9295208701200252,Length 300
579,Curve 179,-0.4099946041908443,-0.4223235250975702,0.5783316049086643,Length 300
580,Curve 180,-0.4671747530681829,-0.4703410050182829,0.930683819003474,Length 300
581,Curve 181,-0.4142467186408191,-0.4225104360679571,0.6694293350959769,Length 300
582,Curve 182,-0.5741959909300401,-0.5014270614812124,0.8676137059938229,Length 300
583,Curve 183,-0.3765917337791659,-0.4238414189782346,0.8523689781529736,Length 300
584,Curve 184,-0.429564130452327,-0.464992607118166,0.9211244734733408,Length 300
585,Curve 185,-0.3317851303114163,-0.3534285937887849,0.7129511692773378,Length 300
586,Curve 186,-0.454165401181049,-0.4706538469224204,0.792216494527262,Length 300
587,Curve 187,-0.3656697819032004,-0.3653410379620904,0.7822974666648818,Length 300
588,Curve 188,-0.4617270302134778,-0.4959803625323941,0.905054215583206,Length 300
589,Curve 189,-0.4609457903567013,-0.4894046458617454,0.9295005552680874,Length 300
590,Curve 190,-0.2682232560299044,-0.35613331774142,0.4453352020890771,Length 300
591,Curve 191,-0.3451371954590755,-0.3514824335411045,0.8872683805379965,Length 300
592,Curve 192,-0.3671214282169333,-0.4017002004070363,0.9214621804784282,Length 300
593,Curve 193,-0.5255687984668018,-0.4990864102561587,0.8409218546717653,Length 300
594,Curve 194,-0.2703818855768701,-0.3784833556976834,0.5933145262298906,Length 300
595,Curve 195,-0.3770298683167913,-0.4113169404914381,0.9000986236332296,Length 300
596,Curve 196,-0.4423347435154898,-0.4195798471865918,0.8354545251331909,Length 300
597,Curve 197,-0.3468694559519776,-0.4007734694012497,0.8032986407661888,Length 300
598,Curve 198,-0.4940281457399226,-0.5131336194792281,0.90659604486033,Length 300
599,Curve 199,-0.3959789352194323,-0.4042418817139226,0.9601865173533152,Length 300
600,Curve 0,-0.4329176944727909,-0.4606944032281582,0.9279772546443406,Length 400
601,Curve 1,-0.4327234461782195,-0.4644527639095026,0.8925832160693503,Length 400
602,Curve 2,-0.3384614440441956,-0.4822775615530583,0.7355666502676176,Length 400
603,Curve 3,-0.4260724710556581,-0.4173607834911886,0.9016517044559887,Length 400
604,Curve 4,-0.4644457290226331,-0.473359744121855,0.7360190613091991,Length 400
605,Curve 5,-0.38426658289942,-0.46325011819492,0.751937740529935,Length 400
606,Curve 6,-0.5139321980962882,-0.5249138919214269,0.9280473446766702,Length 400
607,Curve 7,-0.2691568404520236,-0.3104194437797643,0.5369717311377243,Length 400
608,Curve 8,-0.4552739696533869,-0.4668930930659974,0.8176957806337781,Length 400
609,Curve 9,-0.4150900612828606,-0.5116844776878823,0.7297941457360226,Length 400
610,Curve 10,-0.457398988143411,-0.4238924616105225,0.7695458681960234,Length 400
611,Curve 11,-0.4332322246748165,-0.4238672609553622,0.9120242981067604,Length 400
612,Curve 12,-0.3593233357310435,-0.4268423018854582,0.592263401144389,Length 400
613,Curve 13,-0.438942192046777,-0.4435826139955723,0.9405467173643236,Length 400
614,Curve 14,-0.3403818649071772,-0.3746973541534278,0.7497547211153751,Length 400
615,Curve 15,-0.293831214808549,-0.4079836033425429,0.7031736643626382,Length 400
616,Curve 16,-0.3742081288140474,-0.3505919754249457,0.7451256214563244,Length 400
617,Curve 17,-0.505237894071771,-0.5511179077376183,0.9089506321609993,Length 400
618,Curve 18,-0.5459685080862388,-0.5475265242258295,0.7857657391262673,Length 400
619,Curve 19,-0.500491924493449,-0.4512405598072755,0.8346545861364959,Length 400
620,Curve 20,-0.4369551568119384,-0.4359193667692635,0.9557635682398872,Length 400
621,Curve 21,-0.3651076278183611,-0.4039951716019254,0.949374309905166,Length 400
622,Curve 22,-0.5111576782430015,-0.473838205404592,0.7757107622777041,Length 400
623,Curve 23,-0.4676869939340355,-0.4720991385004465,0.8425950826174169,Length 400
624,Curve 24,-0.4850268286663682,-0.5687067883215001,0.7616528192661322,Length 400
625,Curve 25,-0.4652014402265247,-0.3937394461741577,0.6591477465460593,Length 400
626,Curve 26,-0.4344577789130122,-0.4752838771978175,0.7847734462744719,Length 400
627,Curve 27,-0.4670150671904661,-0.4602085321989412,0.6232789375091351,Length 400
628,Curve 28,-0.3642626211773636,-0.3682853650902306,0.9676861987313556,Length 400
629,Curve 29,-0.4018870053528443,-0.3874856369046788,0.9453292804427396,Length 400
630,Curve 30,-0.5009277950610928,-0.4826292322203859,0.9119795738828856,Length 400
631,Curve 31,-0.4216965496018821,-0.4710371499324906,0.6714068634475977,Length 400
632,Curve 32,-0.4204126988185578,-0.3997504673912741,0.7550435044117065,Length 400
633,Curve 33,-0.405112017607804,-0.4763350400582586,0.6839291372854632,Length 400
634,Curve 34,-0.4886970275207813,-0.4428321148577201,0.8604072843746955,Length 400
635,Curve 35,-0.4948205200067628,-0.492231449231174,0.902348547913764,Length 400
636,Curve 36,-0.4861362626589934,-0.4404015422862612,0.838895058471838,Length 400
637,Curve 37,-0.440522934024278,-0.4614518401446977,0.9541684653553584,Length 400
638,Curve 38,-0.5213166871340785,-0.4697678960913227,0.6557704648656247,Length 400
639,Curve 39,-0.3762518928988527,-0.4017418576098138,0.7921192836586486,Length 400
640,Curve 40,-0.4627542587669854,-0.4451908686808366,0.7470836745943045,Length 400
641,Curve 41,-0.5022204313754944,-0.4743649035768311,0.812270106782624,Length 400
642,Curve 42,-0.3254886200058665,-0.3724166354946409,0.8603070683822593,Length 400
643,Curve 43,-0.2320407603734931,-0.4471812768290382,0.4013989711874769,Length 400
644,Curve 44,-0.4106143151856949,-0.3852946875671286,0.8995757407859015,Length 400
645,Curve 45,-0.5355474805209336,-0.4928018270068033,0.8143332978101634,Length 400
646,Curve 46,-0.4476706616870547,-0.4532264104912634,0.8103668602654834,Length 400
647,Curve 47,-0.4639708658994665,-0.4343799752234576,0.910001664381894,Length 400
648,Curve 48,-0.5419335655650422,-0.4277048343988884,0.7180901280040364,Length 400
649,Curve 49,-0.233835001888147,-0.3199397060922371,0.5889425906522173,Length 400
650,Curve 50,-0.431273778970381,-0.4543162940212145,0.9117954209124576,Length 400
651,Curve 51,-0.2915834379215778,-0.360312451806697,0.6638606428998814,Length 400
652,Curve 52,-0.5044271244151989,-0.5183437565550536,0.813028362217191,Length 400
653,Curve 53,-0.0740862309178988,-0.1943313721616461,0.6439638283965559,Length 400
654,Curve 54,-0.4707506145554409,-0.4510051208724155,0.8691690676618623,Length 400
655,Curve 55,-0.5255587022144255,-0.5456376322613756,0.7868004340191553,Length 400
656,Curve 56,-0.3757262265478772,-0.3653773455679985,0.95959163224756,Length 400
657,Curve 57,-0.2735251252134312,-0.355292460904437,0.7409103259801444,Length 400
658,Curve 58,-0.5428374785165724,-0.5188852794849222,0.7155491176065744,Length 400
659,Curve 59,-0.4743539582963763,-0.4860050832762157,0.911325475642449,Length 400
660,Curve 60,-0.4452385523537586,-0.5095940933338903,0.856287601617871,Length 400
661,Curve 61,-0.3590571546823231,-0.3978648406229713,0.9146370141166884,Length 400
662,Curve 62,-0.4145533890315732,-0.4234848176697345,0.8183582349247164,Length 400
663,Curve 63,-0.4291211307635025,-0.4266132320348931,0.8654579801446559,Length 400
664,Curve 64,-0.1464287102799887,-0.2328874806730249,0.7268558554355244,Length 400
665,Curve 65,-0.3607407417691307,-0.485577371422822,0.7078679511022224,Length 400
