Sat Dec 30 02:22:02 PM AEDT 2023
# hypergraphs = ["../Model_0/H/", "../Model_1/H/", "../Model_2/H/", "../Model_3/H/", "../Model_4/H/"]
# load_model = nothing
# 0W = false
# early_stop = 100
# weigh_edges = false
# nFilters = 64
# kernel_sizes = [2, 5, 10, 15, 20]
# 0V = true
# nFilters2 = 32
# pre = nothing
# pred = pred_0V.tsv
# pair_files = false
# weigh_nodes = false
# model = 8
# edge_values = String[]
# node_values = ["../Model_0/nodeCents/", "../Model_1/nodeCents/", "../Model_2/nodeCents/", "../Model_3/nodeCents/", "../Model_4/nodeCents/"]
# cv = true
# epochs = 500
# save_model = models/model_0V.bson
# sample = nothing
# 0H = false
# Reading label 1 from 993 hypergraphs matching:
# ../Model_0/H/
# ../Model_0/nodeCents/
# Reading label 2 from 989 hypergraphs matching:
# ../Model_1/H/
# ../Model_1/nodeCents/
# Reading label 3 from 977 hypergraphs matching:
# ../Model_2/H/
# ../Model_2/nodeCents/
# Reading label 4 from 970 hypergraphs matching:
# ../Model_3/H/
# ../Model_3/nodeCents/
# Reading label 5 from 1017 hypergraphs matching:
# ../Model_4/H/
# ../Model_4/nodeCents/
# num label 1 = 993
# num label 2 = 989
# num label 3 = 977
# num label 4 = 970
# num label 5 = 1017
# test=1, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6131699085	0.1963562753	0.5591803884	0.5799860462	2023-12-30T15:09:21.700
10	0.9212864041	0.6163967611	0.8763111237	[1m0.8465971835[0m	2023-12-30T15:12:33.732
20	0.7774928212	0.6828609987	0.9163219153	[1m0.8584571806[0m	2023-12-30T15:15:45.579
30	0.6837179065	0.7284075574	0.9390823947	[1m0.8608905612[0m	2023-12-30T15:18:57.708
40	0.5893102288	0.7796896086	0.9585363316	0.8572141792	2023-12-30T15:22:10.317
50	0.4798790216	0.8377192982	0.9732991920	0.8597643378	2023-12-30T15:25:23.096
60	0.3823275864	0.8822537112	0.9845621122	[1m0.8611246500[0m	2023-12-30T15:28:36.193
70	0.3070928752	0.9031713900	0.9912489552	[1m0.8622013721[0m	2023-12-30T15:31:49.434
80	0.2723870873	0.9176788124	0.9940544177	0.8577806811	2023-12-30T15:35:03.219
90	0.1778463125	0.9655870445	0.9983786794	0.8587232012	2023-12-30T15:38:17.182
100	0.1286874115	0.9821187584	0.9994451837	0.8580564092	2023-12-30T15:41:31.588
110	0.1121970341	0.9841430499	0.9997688291	0.8548375738	2023-12-30T15:44:46.305
120	0.0780901611	0.9922402159	0.9999487743	0.8556763744	2023-12-30T15:48:00.725
130	0.0427941605	0.9996626181	0.9999956770	0.8546722314	2023-12-30T15:51:15.785
140	0.0291162003	1.0000000000	1.0000000000	0.8514050679	2023-12-30T15:54:30.667
150	0.0162924826	1.0000000000	1.0000000000	0.8522587699	2023-12-30T15:57:45.870
160	0.0106946835	1.0000000000	1.0000000000	0.8529986033	2023-12-30T16:01:01.134
170	0.0083005661	1.0000000000	1.0000000000	0.8532471084	2023-12-30T16:04:16.012
eval AUC = 0.8605548641106328
eval Acc = 0.5721493440968718
# test=1, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6349968910	0.2297570850	0.4094881551	0.4263892555	2023-12-30T16:07:33.426
10	0.9417271614	0.6133603239	0.8705878127	[1m0.8339485274[0m	2023-12-30T16:10:42.781
20	0.8183307052	0.6487854251	0.9065932430	[1m0.8427745152[0m	2023-12-30T16:13:50.704
30	0.7056500912	0.7007422402	0.9359701858	[1m0.8489720806[0m	2023-12-30T16:16:56.263
40	0.5710166097	0.7834008097	0.9593631494	[1m0.8501620298[0m	2023-12-30T16:20:01.221
50	0.5226529241	0.8036437247	0.9723272023	0.8467825752	2023-12-30T16:23:04.917
60	0.3881189227	0.8741565452	0.9849801562	[1m0.8518326744[0m	2023-12-30T16:26:06.022
70	0.3072650731	0.9126180837	0.9927889196	0.8514433218	2023-12-30T16:29:06.379
80	0.2325967252	0.9443319838	0.9967951166	0.8500388187	2023-12-30T16:32:05.319
90	0.1791032553	0.9622132254	0.9987217456	0.8445957693	2023-12-30T16:35:03.053
100	0.1448850185	0.9676113360	0.9993144772	0.8463798567	2023-12-30T16:38:00.581
110	0.1037745848	0.9858299595	0.9997778613	0.8454525971	2023-12-30T16:40:57.339
120	0.0612529293	0.9962887989	0.9999664304	0.8420686063	2023-12-30T16:43:54.142
130	0.0521167219	0.9983130904	0.9999983098	0.8421168610	2023-12-30T16:46:50.743
140	0.0237134714	0.9996626181	1.0000000000	0.8426332665	2023-12-30T16:49:47.296
150	0.0202811249	1.0000000000	1.0000000000	0.8415771326	2023-12-30T16:52:44.374
160	0.0259938873	0.9993252362	0.9999998557	0.8414692290	2023-12-30T16:55:41.237
eval AUC = 0.8635037569866373
eval Acc = 0.6094853683148335
# test=1, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6221094131	0.2008072654	0.6252068869	0.6290138659	2023-12-30T16:58:43.251
10	0.8905858397	0.6269761184	0.8885064491	[1m0.8456022897[0m	2023-12-30T17:01:40.499
20	0.7639066577	0.6861755802	0.9224058196	0.8452535251	2023-12-30T17:04:37.798
30	0.6602604389	0.7336024218	0.9441150613	[1m0.8459713344[0m	2023-12-30T17:07:35.314
40	0.5601177812	0.7759838547	0.9612475663	0.8448138929	2023-12-30T17:10:33.030
50	0.5808953643	0.7477295661	0.9704873622	0.8445504517	2023-12-30T17:13:31.183
60	0.5048011541	0.7928018836	0.9800684992	0.8379779647	2023-12-30T17:16:29.069
70	0.3085550368	0.9054826774	0.9918588527	0.8365012073	2023-12-30T17:19:26.905
80	0.2358237058	0.9404641776	0.9965190221	0.8336918748	2023-12-30T17:22:24.822
90	0.2193701863	0.9320551631	0.9981789423	0.8294570850	2023-12-30T17:25:22.718
100	0.1420708597	0.9643457787	0.9994799514	0.8311014712	2023-12-30T17:28:20.915
110	0.0972460657	0.9845274134	0.9998961764	0.8287333975	2023-12-30T17:31:19.138
120	0.0632988736	0.9973091154	0.9999722049	0.8287257357	2023-12-30T17:34:17.203
130	0.0403598957	0.9993272788	0.9999997169	0.8269009346	2023-12-30T17:37:15.389
eval AUC = 0.8499573806239041
eval Acc = 0.5519348268839104
# test=2, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6096994877	0.2041160594	0.5891081006	0.5879287510	2023-12-30T17:40:18.846
10	0.9592854977	0.6062753036	0.8646645514	[1m0.8350967938[0m	2023-12-30T17:43:17.831
20	0.8319199681	0.6460863698	0.9073977799	[1m0.8572919559[0m	2023-12-30T17:46:16.717
30	0.7154784799	0.7041160594	0.9319342414	[1m0.8585857253[0m	2023-12-30T17:49:15.725
40	0.6090917587	0.7621457490	0.9523134192	[1m0.8600572581[0m	2023-12-30T17:52:14.906
50	0.5282475948	0.7968960864	0.9675526846	0.8590834845	2023-12-30T17:55:14.430
60	0.4249199629	0.8454790823	0.9827071718	0.8549578243	2023-12-30T17:58:14.005
70	0.3303149343	0.9018218623	0.9903241721	0.8538086340	2023-12-30T18:01:13.722
80	0.2487272471	0.9399460189	0.9953906395	0.8517502687	2023-12-30T18:04:13.945
90	0.1949397475	0.9612010796	0.9980918481	0.8494122702	2023-12-30T18:07:14.305
100	0.1400429159	0.9743589744	0.9994209336	0.8461512457	2023-12-30T18:10:15.073
110	0.0958454981	0.9905533063	0.9998731034	0.8415681701	2023-12-30T18:13:16.307
120	0.0772820935	0.9929149798	0.9999656419	0.8390195641	2023-12-30T18:16:17.793
130	0.0547506139	0.9962887989	0.9999982916	0.8387813969	2023-12-30T18:19:19.560
140	0.0327019766	0.9996626181	1.0000000000	0.8404751715	2023-12-30T18:22:22.029
eval AUC = 0.8559525071865529
eval Acc = 0.5822401614530777
# test=2, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6121896505	0.2007422402	0.5520227597	0.5582221825	2023-12-30T18:25:29.310
10	0.9464749694	0.6184210526	0.8701710451	[1m0.8438564675[0m	2023-12-30T18:28:31.870
20	0.7797965407	0.6845479082	0.9152747653	[1m0.8614447006[0m	2023-12-30T18:31:34.428
30	0.6856607199	0.7327935223	0.9420282007	[1m0.8629431538[0m	2023-12-30T18:34:37.209
40	0.5465482473	0.8012820513	0.9630864601	[1m0.8647257893[0m	2023-12-30T18:37:40.850
50	0.4876254201	0.8168016194	0.9747881606	0.8581078002	2023-12-30T18:40:44.453
60	0.4012760818	0.8636977058	0.9841403199	0.8595301221	2023-12-30T18:43:51.294
70	0.3454879820	0.8900134953	0.9903963884	0.8565902469	2023-12-30T18:46:57.418
80	0.2434732914	0.9406207827	0.9961175353	0.8553528783	2023-12-30T18:50:04.306
90	0.1759640127	0.9612010796	0.9982269125	0.8531476072	2023-12-30T18:53:11.482
100	0.1417874992	0.9723346829	0.9991826984	0.8524759443	2023-12-30T18:56:17.363
110	0.0884819999	0.9902159244	0.9998508957	0.8516054680	2023-12-30T18:59:21.642
120	0.0696948767	0.9935897436	0.9999429102	0.8516478783	2023-12-30T19:02:26.081
130	0.0538233668	0.9959514170	0.9999978550	0.8469861297	2023-12-30T19:05:30.453
140	0.0510769226	0.9973009447	0.9999939643	0.8446527367	2023-12-30T19:08:35.391
eval AUC = 0.8660544614872853
eval Acc = 0.5893037336024218
# test=2, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6078692675	0.2054655870	0.5870694505	0.5725011847	2023-12-30T19:11:47.881
10	0.9064832926	0.6248313090	0.8798053550	[1m0.8524214766[0m	2023-12-30T19:14:53.975
20	0.7822563052	0.6710526316	0.9119854348	[1m0.8621943375[0m	2023-12-30T19:17:59.318
30	0.6769257784	0.7246963563	0.9372824064	[1m0.8656928207[0m	2023-12-30T19:21:04.981
40	0.5875200629	0.7678812416	0.9550878679	0.8634798760	2023-12-30T19:24:10.447
50	0.4883931577	0.8275978408	0.9717049993	0.8608831521	2023-12-30T19:27:15.960
60	0.4785414040	0.8120782726	0.9767123591	0.8535880438	2023-12-30T19:30:21.566
70	0.3153790832	0.9129554656	0.9913011813	0.8531693647	2023-12-30T19:33:29.129
80	0.2623442411	0.9136302294	0.9952509650	0.8529951271	2023-12-30T19:36:38.403
90	0.1956633478	0.9554655870	0.9982375077	0.8477610775	2023-12-30T19:39:47.948
100	0.1385807097	0.9777327935	0.9992581622	0.8484785427	2023-12-30T19:42:58.240
110	0.0952593312	0.9878542510	0.9997687739	0.8479973616	2023-12-30T19:46:07.759
120	0.0732551143	0.9946018893	0.9999843398	0.8455167412	2023-12-30T19:49:14.895
130	0.0543184057	0.9962887989	0.9999978691	0.8436042935	2023-12-30T19:52:21.283
eval AUC = 0.8729405481318926
eval Acc = 0.5903128153380424
# test=2, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6186062098	0.1957618567	0.5489747946	0.5489187894	2023-12-30T19:55:32.905
10	0.9791184664	0.5842583249	0.8586859943	[1m0.8372738781[0m	2023-12-30T19:58:39.656
20	0.8367972970	0.6535486041	0.8962319755	[1m0.8542572403[0m	2023-12-30T20:01:46.127
30	0.7876830697	0.6740665994	0.9145030893	0.8497243735	2023-12-30T20:04:52.600
40	0.6610987782	0.7319206189	0.9435586938	[1m0.8609938644[0m	2023-12-30T20:07:59.429
50	0.5544649959	0.7891019173	0.9625087416	0.8554039803	2023-12-30T20:11:06.693
60	0.4852135181	0.8170198453	0.9747909564	0.8538361197	2023-12-30T20:14:14.222
70	0.4006530643	0.8604103599	0.9843763132	0.8516948194	2023-12-30T20:17:21.426
80	0.3383998275	0.8883282879	0.9921886478	0.8466747060	2023-12-30T20:20:28.733
90	0.2277300358	0.9492095526	0.9970823210	0.8451688067	2023-12-30T20:23:36.870
100	0.1944339871	0.9572822065	0.9985008621	0.8441693764	2023-12-30T20:26:45.169
110	0.1845644414	0.9522367978	0.9992905653	0.8365018485	2023-12-30T20:29:53.579
120	0.1023657098	0.9895728221	0.9998468617	0.8354489305	2023-12-30T20:33:01.918
130	0.0869150907	0.9922637067	0.9999756531	0.8377990847	2023-12-30T20:36:10.267
140	0.0552821197	0.9976454760	0.9999988613	0.8328430838	2023-12-30T20:39:18.390
eval AUC = 0.8502265097889976
eval Acc = 0.5407331975560081
# test=3, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6241699457	0.2054655870	0.5326342312	0.5261230799	2023-12-30T20:42:32.472
10	0.9611377120	0.5816464238	0.8710832091	[1m0.8465317592[0m	2023-12-30T20:45:41.054
20	0.8718335032	0.6319163293	0.8966780458	[1m0.8564106809[0m	2023-12-30T20:48:49.941
30	0.7514963746	0.6875843455	0.9223060988	[1m0.8604452826[0m	2023-12-30T20:51:58.748
40	0.6389399171	0.7429149798	0.9446446472	[1m0.8627336586[0m	2023-12-30T20:55:09.038
50	0.5697659850	0.7699055331	0.9569369628	[1m0.8648355881[0m	2023-12-30T20:58:18.276
60	0.5401550531	0.7837381916	0.9656085690	0.8585988892	2023-12-30T21:01:29.124
70	0.4618962407	0.8235492578	0.9789715878	0.8604826552	2023-12-30T21:04:38.893
80	0.3628279865	0.8795546559	0.9870235047	0.8604093018	2023-12-30T21:07:48.600
90	0.2861599922	0.9143049933	0.9924014276	0.8598087702	2023-12-30T21:10:59.846
100	0.2477578819	0.9237516869	0.9957535678	0.8581167995	2023-12-30T21:14:09.667
110	0.1871209741	0.9598515520	0.9978902286	0.8562360774	2023-12-30T21:17:19.682
120	0.1466728747	0.9689608637	0.9988045388	0.8546740513	2023-12-30T21:20:32.035
130	0.1208989769	0.9827935223	0.9995737878	0.8546975867	2023-12-30T21:23:48.880
140	0.0898776427	0.9915654521	0.9998322842	0.8517311792	2023-12-30T21:26:48.255
150	0.0636939406	0.9949392713	0.9999712628	0.8506861387	2023-12-30T21:29:51.251
eval AUC = 0.8577799728422908
eval Acc = 0.5761856710393541
# test=3, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6220806837	0.2000674764	0.4451323613	0.4502030911	2023-12-30T21:32:58.605
10	0.9488014579	0.6005398111	0.8700116035	[1m0.8409441957[0m	2023-12-30T21:36:00.668
20	0.8187339306	0.6626180837	0.9070740633	[1m0.8553680502[0m	2023-12-30T21:39:02.910
30	0.7057061195	0.7159244265	0.9334996981	[1m0.8567695970[0m	2023-12-30T21:42:06.372
40	0.6350603104	0.7378542510	0.9532851376	[1m0.8602648552[0m	2023-12-30T21:45:11.082
50	0.4978606701	0.8286099865	0.9717082180	[1m0.8604993436[0m	2023-12-30T21:48:15.206
60	0.3996183276	0.8643724696	0.9840796675	[1m0.8607338438[0m	2023-12-30T21:51:21.280
70	0.3144401014	0.9153171390	0.9910935658	0.8603474480	2023-12-30T21:54:28.684
80	0.2466592938	0.9392712551	0.9960317497	0.8570482188	2023-12-30T21:57:37.293
90	0.1972211450	0.9531039136	0.9980898847	0.8534313253	2023-12-30T22:00:46.128
100	0.1259980649	0.9831309042	0.9993769306	0.8526439928	2023-12-30T22:03:55.066
110	0.0955200493	0.9915654521	0.9998692846	0.8490142840	2023-12-30T22:07:02.136
120	0.0757884681	0.9905533063	0.9999789843	0.8488632497	2023-12-30T22:10:09.365
130	0.0818285197	0.9871794872	0.9999920961	0.8443185040	2023-12-30T22:13:16.113
140	0.0427798629	0.9979757085	1.0000000000	0.8461019722	2023-12-30T22:16:22.879
150	0.0318603180	0.9989878543	1.0000000000	0.8450642386	2023-12-30T22:19:30.346
160	0.0192043148	1.0000000000	1.0000000000	0.8437138334	2023-12-30T22:22:37.774
eval AUC = 0.8626914863475941
eval Acc = 0.6004036326942482
# test=3, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6100143194	0.1524966262	0.5761203376	0.5682465983	2023-12-30T22:25:50.663
10	0.9302383661	0.6116734143	0.8666668438	[1m0.8447161689[0m	2023-12-30T22:28:58.499
20	0.7928541899	0.6754385965	0.9078506914	[1m0.8589624058[0m	2023-12-30T22:32:06.479
30	0.6964413524	0.7169365722	0.9335558453	[1m0.8639092725[0m	2023-12-30T22:35:14.651
40	0.6299979091	0.7516869096	0.9521191374	[1m0.8643109315[0m	2023-12-30T22:38:22.883
50	0.4941737652	0.8198380567	0.9704210312	0.8642536654	2023-12-30T22:41:32.746
60	0.4131824672	0.8636977058	0.9807688716	0.8629419986	2023-12-30T22:44:46.468
70	0.3575563133	0.8927125506	0.9877957871	0.8620083660	2023-12-30T22:47:59.610
80	0.2773149312	0.9095816464	0.9941664137	0.8578063507	2023-12-30T22:51:12.830
90	0.2298809737	0.9294871795	0.9970619275	0.8554899059	2023-12-30T22:54:25.136
100	0.1399664581	0.9784075574	0.9991643199	0.8545447092	2023-12-30T22:57:36.089
110	0.1265150905	0.9763832659	0.9996214793	0.8556184085	2023-12-30T23:00:46.906
120	0.0774087757	0.9905533063	0.9998555679	0.8537114473	2023-12-30T23:03:57.124
130	0.0555285029	0.9969635628	0.9999730687	0.8543689262	2023-12-30T23:07:07.385
140	0.0406280458	0.9966261808	0.9999885118	0.8516162945	2023-12-30T23:10:17.850
eval AUC = 0.8677448314257397
eval Acc = 0.5903128153380424
# test=3, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6253120899	0.1954254961	0.5250775112	0.5324081777	2023-12-30T23:13:34.285
10	0.9178979397	0.6158762193	0.8779080696	[1m0.8493185631[0m	2023-12-30T23:16:45.910
20	0.7935950160	0.6700302725	0.9148005004	[1m0.8607404024[0m	2023-12-30T23:19:57.421
30	0.6556757689	0.7332660612	0.9440265240	[1m0.8667833773[0m	2023-12-30T23:23:08.706
40	0.5487108827	0.7904473596	0.9632797962	[1m0.8673598994[0m	2023-12-30T23:26:20.348
50	0.4497658610	0.8419105281	0.9754436846	0.8638582399	2023-12-30T23:29:31.805
60	0.4063819349	0.8499831820	0.9852172999	0.8632434687	2023-12-30T23:32:43.677
70	0.2739727497	0.9323915237	0.9942917240	0.8643132296	2023-12-30T23:35:55.742
80	0.2546966970	0.9105280861	0.9969170680	0.8638506296	2023-12-30T23:39:08.224
90	0.1673043668	0.9693911874	0.9991343057	0.8640373304	2023-12-30T23:42:20.712
100	0.1160076931	0.9848637740	0.9997998717	0.8611241086	2023-12-30T23:45:33.352
110	0.0637315139	0.9963000336	0.9999804326	0.8595905679	2023-12-30T23:48:46.147
120	0.0475461818	0.9993272788	0.9999969392	0.8583027567	2023-12-30T23:51:58.768
130	0.0365884006	1.0000000000	1.0000000000	0.8574214990	2023-12-30T23:55:11.759
140	0.0150259677	1.0000000000	1.0000000000	0.8581200590	2023-12-30T23:58:25.030
eval AUC = 0.8532220716455308
eval Acc = 0.5631364562118126
# test=4, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6119327545	0.1953441296	0.5697128033	0.5695640353	2023-12-31T00:01:43.686
10	0.9523859620	0.5809716599	0.8762551259	[1m0.8506456396[0m	2023-12-31T00:04:56.426
20	0.7924830914	0.6703778677	0.9122737546	[1m0.8664179176[0m	2023-12-31T00:08:06.857
30	0.7133954763	0.7027665317	0.9317077524	[1m0.8668227030[0m	2023-12-31T00:11:15.198
40	0.6110031605	0.7597840756	0.9531393077	[1m0.8714977318[0m	2023-12-31T00:14:21.899
50	0.5036878586	0.8097165992	0.9682827112	0.8684991711	2023-12-31T00:17:27.098
60	0.4419870377	0.8397435897	0.9773279912	0.8639908805	2023-12-31T00:20:32.161
70	0.3334255517	0.8910256410	0.9888187152	0.8609479085	2023-12-31T00:23:36.505
80	0.2585299313	0.9274628880	0.9942378908	0.8566369024	2023-12-31T00:26:40.256
90	0.1939600855	0.9612010796	0.9976053485	0.8559919136	2023-12-31T00:29:43.606
100	0.1508721411	0.9723346829	0.9991266091	0.8543967136	2023-12-31T00:32:45.018
110	0.1032039523	0.9898785425	0.9998460701	0.8500478908	2023-12-31T00:35:45.247
120	0.1408451051	0.9578272605	0.9999123067	0.8483274871	2023-12-31T00:38:45.245
130	0.0477690585	0.9989878543	0.9999988562	0.8482768835	2023-12-31T00:41:45.311
140	0.0322528556	0.9996626181	1.0000000000	0.8484885219	2023-12-31T00:44:45.869
eval AUC = 0.859621440246466
eval Acc = 0.5600403632694249
# test=4, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6223348379	0.2007422402	0.4792134480	0.4665300098	2023-12-31T00:47:50.776
10	0.9375374913	0.6089743590	0.8709234872	[1m0.8489747079[0m	2023-12-31T00:50:50.770
20	0.8108850718	0.6616059379	0.9084359821	[1m0.8608666725[0m	2023-12-31T00:53:50.903
30	0.7219256163	0.7010796221	0.9320021280	[1m0.8622678337[0m	2023-12-31T00:56:51.162
40	0.5726058483	0.7830634278	0.9592184371	[1m0.8653039155[0m	2023-12-31T00:59:51.124
50	0.4781056046	0.8434547908	0.9744701203	[1m0.8656122829[0m	2023-12-31T01:02:51.490
60	0.4064000845	0.8771929825	0.9839454016	0.8623026949	2023-12-31T01:05:51.755
70	0.3037165105	0.9261133603	0.9916525305	0.8605705560	2023-12-31T01:08:52.007
80	0.2477215379	0.9477058030	0.9954094674	0.8585467950	2023-12-31T01:11:52.180
90	0.2745707631	0.9028340081	0.9952571210	0.8552032800	2023-12-31T01:14:52.527
100	0.1532974392	0.9733468286	0.9990051604	0.8548751937	2023-12-31T01:17:53.193
110	0.1029733792	0.9932523617	0.9997355162	0.8537715813	2023-12-31T01:20:53.599
120	0.0996218920	0.9851551957	0.9999001444	0.8516431513	2023-12-31T01:23:54.094
130	0.1056085825	0.9736842105	0.9999413576	0.8490364979	2023-12-31T01:26:54.732
140	0.0430261344	0.9986504723	1.0000000000	0.8476197052	2023-12-31T01:29:55.329
150	0.0310517997	0.9993252362	1.0000000000	0.8460488337	2023-12-31T01:32:55.950
eval AUC = 0.8655740437086041
eval Acc = 0.5903128153380424
# test=4, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6145209074	0.1909581646	0.5174532181	0.5116786855	2023-12-31T01:36:01.729
10	0.9645766020	0.5907557355	0.8599043822	[1m0.8385597005[0m	2023-12-31T01:39:02.555
20	0.8269352913	0.6595816464	0.9017036445	[1m0.8551691259[0m	2023-12-31T01:42:03.291
30	0.7561019659	0.6885964912	0.9249268864	0.8545782353	2023-12-31T01:45:04.216
40	0.6239402890	0.7769905533	0.9497526829	[1m0.8599696753[0m	2023-12-31T01:48:05.162
50	0.5387521386	0.8103913630	0.9636204591	0.8591114606	2023-12-31T01:51:05.873
60	0.4653251171	0.8313090418	0.9737743241	0.8572356555	2023-12-31T01:54:06.666
70	0.3714534938	0.8825910931	0.9837273577	0.8570047301	2023-12-31T01:57:07.488
80	0.3017660975	0.9186909582	0.9914090326	0.8548607831	2023-12-31T02:00:08.243
90	0.2371023893	0.9497300945	0.9952298900	0.8542889980	2023-12-31T02:03:08.940
100	0.2452862859	0.9068825911	0.9972363788	0.8511386606	2023-12-31T02:06:09.762
110	0.1549952030	0.9746963563	0.9989581510	0.8474326538	2023-12-31T02:09:10.442
120	0.1013345271	0.9925775978	0.9995987130	0.8480286882	2023-12-31T02:12:11.507
130	0.0914838314	0.9905533063	0.9999267932	0.8452092177	2023-12-31T02:15:12.256
140	0.0586532205	0.9956140351	0.9999555695	0.8457504330	2023-12-31T02:18:12.817
eval AUC = 0.8558866116823571
eval Acc = 0.5701311806256307
# test=4, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6094735861	0.1964345779	0.6046915774	0.5957804233	2023-12-31T02:21:18.691
10	0.9277042150	0.6078035654	0.8752385757	[1m0.8517327469[0m	2023-12-31T02:24:19.747
20	0.8287207484	0.6565758493	0.9073994913	[1m0.8592640990[0m	2023-12-31T02:27:20.636
30	0.7027913332	0.7177934746	0.9318648445	[1m0.8597661840[0m	2023-12-31T02:30:21.619
40	0.6165336370	0.7689202825	0.9518955951	[1m0.8607438273[0m	2023-12-31T02:33:22.471
50	0.5088393092	0.8247561386	0.9688446243	0.8590590057	2023-12-31T02:36:23.434
60	0.4555772543	0.8281197444	0.9774740866	0.8570033865	2023-12-31T02:39:24.607
70	0.3879589438	0.8439286916	0.9876479937	0.8548228743	2023-12-31T02:42:25.927
80	0.2988010347	0.9054826774	0.9925832959	0.8521678322	2023-12-31T02:45:27.044
90	0.2277623713	0.9455095863	0.9967632167	0.8495787009	2023-12-31T02:48:26.695
100	0.2011845410	0.9381096535	0.9980917086	0.8448828882	2023-12-31T02:51:24.067
110	0.1242123768	0.9845274134	0.9994134815	0.8450442817	2023-12-31T02:54:21.495
120	0.1228875965	0.9741002355	0.9991838869	0.8401381547	2023-12-31T02:57:18.971
130	0.0795459598	0.9905819038	0.9999246976	0.8423247951	2023-12-31T03:00:16.514
140	0.0639113784	0.9963000336	0.9999943029	0.8406349134	2023-12-31T03:03:14.069
eval AUC = 0.8508029612710353
eval Acc = 0.5672097759674134
# test=5, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6097728014	0.2236797847	0.5233311034	0.5234770614	2023-12-31T03:06:16.619
10	0.9438585043	0.6101580895	0.8791507777	[1m0.8381918122[0m	2023-12-31T03:09:14.377
