# test=1, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
180	1.0937378407	0.4567627494	0.7374266651	0.7534364581	2024-06-28T01:31:10.128
190	1.0934726000	0.3375831486	0.7374317323	0.7534385200	2024-06-28T01:31:10.777
200	1.0932110548	0.3375831486	0.7374331187	0.7534426460	2024-06-28T01:31:11.426
210	1.0929486752	0.3375831486	0.7374335736	[1m0.7534550220[0m	2024-06-28T01:31:12.105
220	1.0926870108	0.5149667406	0.7374317297	0.7534405834	2024-06-28T01:31:12.755
230	1.0924261808	0.3375831486	0.7374351868	[1m0.7534612257[0m	2024-06-28T01:31:13.410
240	1.0921638012	0.3680709534	0.7374349481	0.7534570853	2024-06-28T01:31:14.072
250	1.0919063091	0.5487804878	0.7374291996	0.7534467720	2024-06-28T01:31:14.725
260	1.0916399956	0.5404656319	0.7374308101	0.7534488497	2024-06-28T01:31:15.376
270	1.0913746357	0.5277161863	0.7374305921	0.7534488497	2024-06-28T01:31:16.051
280	1.0911078453	0.5194013304	0.7374333477	0.7534529443	2024-06-28T01:31:16.706
290	1.0908448696	0.5254988914	0.7374333477	0.7534550226	2024-06-28T01:31:17.363
300	1.0905878544	0.5210643016	0.7374367982	0.7534571004	2024-06-28T01:31:18.012
310	1.0903323889	0.5415742794	0.7374322017	0.7534570853	2024-06-28T01:31:18.662
320	1.0900685787	0.5404656319	0.7374324307	0.7534591480	2024-06-28T01:31:19.343
330	1.0898053646	0.5199556541	0.7374386422	0.7534611949	2024-06-28T01:31:19.994
eval AUC = 0.7408197867832683
eval Acc = 0.3383084577114428
# test=3, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986068249	0.3383084577	0.4387624616	0.4130802929	2024-06-28T01:31:20.501
10	1.0982770920	0.3383084577	0.7388768645	[1m0.7548025726[0m	2024-06-28T01:31:21.143
20	1.0980091095	0.3383084577	0.7382902996	0.7539595330	2024-06-28T01:31:21.791
30	1.0977458954	0.3383084577	0.7381282435	0.7537657618	2024-06-28T01:31:22.437
40	1.0974804163	0.3383084577	0.7380444399	0.7536896084	2024-06-28T01:31:23.083
50	1.0972174406	0.3383084577	0.7379995939	0.7536422433	2024-06-28T01:31:23.736
60	1.0969498158	0.3383084577	0.7379773829	0.7536092702	2024-06-28T01:31:24.420
70	1.0966858864	0.3383084577	0.7379572571	0.7535742352	2024-06-28T01:31:25.069
80	1.0964303017	0.3383084577	0.7379398557	0.7535454025	2024-06-28T01:31:25.722
90	1.0961577892	0.3383084577	0.7379323160	0.7535310385	2024-06-28T01:31:26.378
100	1.0959039927	0.3383084577	0.7379240804	0.7535063017	2024-06-28T01:31:27.040
110	1.0956424475	0.3383084577	0.7379252350	0.7535062866	2024-06-28T01:31:27.690
eval AUC = 0.7402487362247356
eval Acc = 0.33612040133779264
# test=4, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986450911	0.3287139690	0.3253928703	0.3201991291	2024-06-28T01:31:28.287
10	1.0983197689	0.3375831486	0.7400336077	[1m0.7394855996[0m	2024-06-28T01:31:28.937
20	1.0980535746	0.3375831486	0.7407679851	[1m0.7401718806[0m	2024-06-28T01:31:29.578
30	1.0977891684	0.3375831486	0.7410111192	[1m0.7403834747[0m	2024-06-28T01:31:30.222
40	1.0975251198	0.3375831486	0.7411293858	[1m0.7404820320[0m	2024-06-28T01:31:30.897
50	1.0972628593	0.3375831486	0.7411957830	[1m0.7405540306[0m	2024-06-28T01:31:31.541
60	1.0969940424	0.3375831486	0.7412530039	[1m0.7405952399[0m	2024-06-28T01:31:32.193
70	1.0967296362	0.3375831486	0.7412916006	[1m0.7406137436[0m	2024-06-28T01:31:32.843
80	1.0964739323	0.3375831486	0.7413194042	[1m0.7406487650[0m	2024-06-28T01:31:33.529
90	1.0962034464	0.3375831486	0.7413355036	[1m0.7406590789[0m	2024-06-28T01:31:34.192
100	1.0959489346	0.3625277162	0.7413518087	[1m0.7406714104[0m	2024-06-28T01:31:34.856
110	1.0956867933	0.3375831486	0.7413603064	[1m0.7406734272[0m	2024-06-28T01:31:35.517
120	1.0954216719	0.3375831486	0.7413782453	[1m0.7406961027[0m	2024-06-28T01:31:36.168
130	1.0951540470	0.3375831486	0.7413922380	[1m0.7407084499[0m	2024-06-28T01:31:36.819
140	1.0948985815	0.3625277162	0.7413970481	[1m0.7407145927[0m	2024-06-28T01:31:37.506
150	1.0946465731	0.3852549889	0.7414122113	[1m0.7407207657[0m	2024-06-28T01:31:38.165
160	1.0943709612	0.3375831486	0.7414186513	0.7407207657	2024-06-28T01:31:38.819
170	1.0941258669	0.3375831486	0.7414287656	[1m0.7407351591[0m	2024-06-28T01:31:39.477
180	1.0938531160	0.3375831486	0.7414340351	[1m0.7407392543[0m	2024-06-28T01:31:40.135
190	1.0936055183	0.3375831486	0.7414446176	[1m0.7407453355[0m	2024-06-28T01:31:40.792
200	1.0933369398	0.3375831486	0.7414466704	[1m0.7407494307[0m	2024-06-28T01:31:41.482
210	1.0930773020	0.3375831486	0.7414531156	[1m0.7407514783[0m	2024-06-28T01:31:42.153
220	1.0928163528	0.3558758315	0.7414554123	0.7407514783	2024-06-28T01:31:42.806
230	1.0925693512	0.4323725055	0.7414599988	[1m0.7407555735[0m	2024-06-28T01:31:43.460
240	1.0923048258	0.3414634146	0.7414657473	0.7407555735	2024-06-28T01:31:44.110
250	1.0920517445	0.3414634146	0.7414696594	[1m0.7407637940[0m	2024-06-28T01:31:44.770
260	1.0917919874	0.3919068736	0.7414698884	[1m0.7407679194[0m	2024-06-28T01:31:45.429
270	1.0915417671	0.5099778271	0.7414707922	0.7407637940	2024-06-28T01:31:46.116
280	1.0912876129	0.4129711752	0.7414758678	[1m0.7407741073[0m	2024-06-28T01:31:46.776
290	1.0910261869	0.5210643016	0.7414760832	0.7407699820	2024-06-28T01:31:47.437
300	1.0907675028	0.5304878049	0.7414779263	0.7407741073	2024-06-28T01:31:48.094
310	1.0905128717	0.5177383592	0.7414825241	[1m0.7407761700[0m	2024-06-28T01:31:48.748
320	1.0902652740	0.5521064302	0.7414797558	0.7407741073	2024-06-28T01:31:49.401
330	1.0900015831	0.5088691796	0.7414905624	[1m0.7407782169[0m	2024-06-28T01:31:50.083
340	1.0897510052	0.5210643016	0.7414933127	[1m0.7407844206[0m	2024-06-28T01:31:50.740
350	1.0894927979	0.5266075388	0.7414944666	0.7407823422	2024-06-28T01:31:51.405
360	1.0892381668	0.5482261641	0.7414921611	0.7407782011	2024-06-28T01:31:52.058
370	1.0889849663	0.5504434590	0.7414937708	0.7407802638	2024-06-28T01:31:52.710
380	1.0887339115	0.5465631929	0.7414953752	0.7407843891	2024-06-28T01:31:53.359
390	1.0884790421	0.5382483370	0.7415020389	[1m0.7407926096[0m	2024-06-28T01:31:54.013
400	1.0882275105	0.5460088692	0.7415034200	0.7407926096	2024-06-28T01:31:54.695
410	1.0879753828	0.5443458980	0.7415087088	[1m0.7407967349[0m	2024-06-28T01:31:55.347
420	1.0877406597	0.5266075388	0.7415096376	0.7407946873	2024-06-28T01:31:56.008
430	1.0874723196	0.5509977827	0.7415070922	0.7407926096	2024-06-28T01:31:56.665
440	1.0872205496	0.5521064302	0.7415098451	0.7407967349	2024-06-28T01:31:57.329
450	1.0869772434	0.5471175166	0.7415151445	[1m0.7408008602[0m	2024-06-28T01:31:57.993
460	1.0867235661	0.5548780488	0.7415114526	0.7407987825	2024-06-28T01:31:58.660
470	1.0864700079	0.5509977827	0.7415172091	[1m0.7408049555[0m	2024-06-28T01:31:59.352
480	1.0862214565	0.5532150776	0.7415195010	0.7408049555	2024-06-28T01:32:00.023
490	1.0859692097	0.5543237251	0.7415185797	[1m0.7408090808[0m	2024-06-28T01:32:00.721
500	1.0857261419	0.5565410200	0.7415208711	[1m0.7408131760[0m	2024-06-28T01:32:01.391
eval AUC = 0.740923195237391
eval Acc = 0.538971807628524
# test=4, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986502171	0.3287139690	0.3271987485	0.3233891857	2024-06-28T01:32:01.780
10	1.0983132124	0.3375831486	0.7438458402	[1m0.7402749722[0m	2024-06-28T01:32:02.401
20	1.0980404615	0.3375831486	0.7441481192	[1m0.7405255400[0m	2024-06-28T01:32:03.047
30	1.0977658033	0.3375831486	0.7442346559	[1m0.7406016058[0m	2024-06-28T01:32:03.709
40	1.0975090265	0.3375831486	0.7442934694	[1m0.7406447423[0m	2024-06-28T01:32:04.369
50	1.0972268581	0.3375831486	0.7443090620	[1m0.7406590905[0m	2024-06-28T01:32:05.027
60	1.0969464779	0.3375831486	0.7443242160	[1m0.7406816443[0m	2024-06-28T01:32:05.683
70	1.0966732502	0.3375831486	0.7443393660	[1m0.7407022120[0m	2024-06-28T01:32:06.338
80	1.0964027643	0.3375831486	0.7443450729	[1m0.7407063380[0m	2024-06-28T01:32:07.020
90	1.0961285830	0.3375831486	0.7443625486	0.7407063380	2024-06-28T01:32:07.676
100	1.0958565474	0.3375831486	0.7443648480	[1m0.7407124808[0m	2024-06-28T01:32:08.331
110	1.0955864191	0.3375831486	0.7443740247	[1m0.7407350804[0m	2024-06-28T01:32:08.985
120	1.0953204632	0.3375831486	0.7443777105	[1m0.7407495046[0m	2024-06-28T01:32:09.634
130	1.0950460434	0.3375831486	0.7443799954	[1m0.7407515070[0m	2024-06-28T01:32:10.286
140	1.0947753191	0.3375831486	0.7443820578	[1m0.7407576950[0m	2024-06-28T01:32:10.939
150	1.0945035219	0.3375831486	0.7443838956	[1m0.7407617902[0m	2024-06-28T01:32:11.637
160	1.0942329168	0.3375831486	0.7443887343	[1m0.7407638529[0m	2024-06-28T01:32:12.291
170	1.0939650536	0.3564301552	0.7443880315	0.7407556023	2024-06-28T01:32:12.946
180	1.0936948061	0.4273835920	0.7443878055	0.7407576649	2024-06-28T01:32:13.603
190	1.0934321880	0.3375831486	0.7443981699	[1m0.7407720884[0m	2024-06-28T01:32:14.254
200	1.0931628942	0.5404656319	0.7443901031	0.7407597125	2024-06-28T01:32:14.908
210	1.0928847790	0.4329268293	0.7443986236	0.7407720884	2024-06-28T01:32:15.564
220	1.0926203728	0.5022172949	0.7443967717	0.7407679631	2024-06-28T01:32:16.220
230	1.0923503637	0.4562084257	0.7444029884	[1m0.7407803541[0m	2024-06-28T01:32:16.923
240	1.0920927525	0.3375831486	0.7444103532	[1m0.7407906523[0m	2024-06-28T01:32:17.581
250	1.0918146372	0.4678492239	0.7444089594	0.7407844644	2024-06-28T01:32:18.235
260	1.0915509462	0.5293791574	0.7444087199	0.7407803541	2024-06-28T01:32:18.890
270	1.0912826061	0.5060975610	0.7444119436	0.7407885897	2024-06-28T01:32:19.547
280	1.0910252333	0.5509977827	0.7444075652	0.7407782764	2024-06-28T01:32:20.202
290	1.0907486677	0.4894678492	0.7444176905	[1m0.7408009205[0m	2024-06-28T01:32:20.861
300	1.0904835463	0.5399113082	0.7444126276	0.7407926849	2024-06-28T01:32:21.550
310	1.0902230740	0.5404656319	0.7444167735	0.7407926849	2024-06-28T01:32:22.209
320	1.0899575949	0.5133037694	0.7444209181	[1m0.7408029982[0m	2024-06-28T01:32:22.870
330	1.0896953344	0.5421286031	0.7444195348	0.7408029982	2024-06-28T01:32:23.532
340	1.0894291401	0.4983370288	0.7444248206	[1m0.7408112036[0m	2024-06-28T01:32:24.203
350	1.0891680717	0.5049889135	0.7444262030	0.7408112036	2024-06-28T01:32:24.866
360	1.0889041424	0.5149667406	0.7444275797	0.7408091410	2024-06-28T01:32:25.523
370	1.0886399746	0.5476718404	0.7444238940	0.7408111886	2024-06-28T01:32:26.213
380	1.0883792639	0.5277161863	0.7444291911	[1m0.7408132512[0m	2024-06-28T01:32:26.914
390	1.0881175995	0.5487804878	0.7444268826	0.7408132362	2024-06-28T01:32:27.578
400	1.0878615379	0.5199556541	0.7444324052	[1m0.7408173615[0m	2024-06-28T01:32:28.279
410	1.0875936747	0.5465631929	0.7444303340	0.7408132362	2024-06-28T01:32:29.012
420	1.0873380899	0.5393569845	0.7444356193	[1m0.7408194241[0m	2024-06-28T01:32:29.732
430	1.0870835781	0.5149667406	0.7444418320	[1m0.7408379880[0m	2024-06-28T01:32:30.403
440	1.0868093967	0.5471175166	0.7444342325	0.7408235495	2024-06-28T01:32:31.069
450	1.0865517855	0.5521064302	0.7444353802	0.7408214717	2024-06-28T01:32:31.761
460	1.0862928629	0.5449002217	0.7444418250	0.7408359103	2024-06-28T01:32:32.471
470	1.0860525370	0.5498891353	0.7444305433	0.7408132362	2024-06-28T01:32:33.132
480	1.0857688189	0.5471175166	0.7444420532	0.7408359103	2024-06-28T01:32:33.798
490	1.0855078697	0.5482261641	0.7444429679	0.7408338326	2024-06-28T01:32:34.459
500	1.0852519274	0.5565410200	0.7444388259	0.7408255820	2024-06-28T01:32:35.127
eval AUC = 0.7320954667232574
eval Acc = 0.5190713101160862
# test=4, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986156464	0.3287139690	0.4539850692	0.4517492055	2024-06-28T01:32:35.336
10	1.0982859135	0.3375831486	0.7381332947	[1m0.7415095536[0m	2024-06-28T01:32:35.990
20	1.0980150700	0.3375831486	0.7377573888	0.7411451109	2024-06-28T01:32:36.649
30	1.0977470875	0.3375831486	0.7376405662	0.7410421916	2024-06-28T01:32:37.336
40	1.0974794626	0.3375831486	0.7375860541	0.7409989066	2024-06-28T01:32:38
50	1.0972064734	0.3375831486	0.7375563829	0.7409700589	2024-06-28T01:32:38.658
60	1.0969407558	0.3375831486	0.7375283354	0.7409330070	2024-06-28T01:32:39.338
70	1.0966699123	0.3375831486	0.7375138466	0.7409206763	2024-06-28T01:32:40.016
80	1.0964015722	0.3375831486	0.7375053388	0.7409227081	2024-06-28T01:32:40.670
90	1.0961470604	0.3375831486	0.7374950008	0.7409022027	2024-06-28T01:32:41.334
100	1.0958679914	0.3375831486	0.7374892373	0.7408980774	2024-06-28T01:32:41.992
110	1.0956156254	0.3375831486	0.7374940817	0.7409022027	2024-06-28T01:32:42.651
eval AUC = 0.7543960290287784
eval Acc = 0.3383084577114428
# test=4, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986082554	0.3383084577	0.4260522187	0.4384318119	2024-06-28T01:32:43.185
10	1.0982751846	0.3383084577	0.7429947181	[1m0.7415100086[0m	2024-06-28T01:32:43.851
20	1.0980116129	0.3383084577	0.7425118132	0.7410996866	2024-06-28T01:32:44.507
30	1.0977407694	0.3383084577	0.7423608341	0.7409410312	2024-06-28T01:32:45.194
40	1.0974762440	0.3383084577	0.7422958093	0.7409080759	2024-06-28T01:32:45.847
50	1.0972150564	0.3383084577	0.7422628434	0.7408791987	2024-06-28T01:32:46.509
60	1.0969521999	0.3383084577	0.7422403879	0.7408544920	2024-06-28T01:32:47.169
70	1.0966910124	0.3383084577	0.7422298521	0.7408420846	2024-06-28T01:32:47.828
80	1.0964335203	0.3383084577	0.7422218225	0.7408337574	2024-06-28T01:32:48.489
90	1.0961641073	0.3383084577	0.7422064972	0.7408028627	2024-06-28T01:32:49.149
100	1.0959047079	0.3383084577	0.7422005348	0.7407884084	2024-06-28T01:32:49.831
110	1.0956386328	0.3383084577	0.7421977826	0.7407822047	2024-06-28T01:32:50.488
eval AUC = 0.7399161953097185
eval Acc = 0.33612040133779264
# test=5, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986216068	0.3283582090	0.3052813624	0.2841665722	2024-06-28T01:32:50.934
10	1.0982853174	0.3383084577	0.7411167084	[1m0.7384028569[0m	2024-06-28T01:32:51.566
20	1.0980267525	0.3383084577	0.7415200555	[1m0.7388424497[0m	2024-06-28T01:32:52.230
30	1.0977677107	0.3383084577	0.7416619374	[1m0.7389449633[0m	2024-06-28T01:32:52.912
40	1.0975029469	0.3383084577	0.7417216640	[1m0.7390034680[0m	2024-06-28T01:32:53.600
50	1.0972524881	0.3383084577	0.7417642321	[1m0.7390537254[0m	2024-06-28T01:32:54.260
60	1.0969880819	0.3383084577	0.7417797915	[1m0.7390913560[0m	2024-06-28T01:32:54.946
70	1.0967253447	0.3383084577	0.7417996832	[1m0.7391122785[0m	2024-06-28T01:32:55.647
80	1.0964661837	0.3383084577	0.7418127250	[1m0.7391206331[0m	2024-06-28T01:32:56.330
90	1.0962101221	0.3383084577	0.7418223287	[1m0.7391310335[0m	2024-06-28T01:32:57.009
100	1.0959522724	0.3383084577	0.7418289634	0.7391310283	2024-06-28T01:32:57.669
110	1.0956938267	0.3383084577	0.7418394940	[1m0.7391372942[0m	2024-06-28T01:32:58.331
120	1.0954419374	0.3383084577	0.7418450062	[1m0.7391393720[0m	2024-06-28T01:32:58.988
130	1.0951735973	0.3383084577	0.7418516291	[1m0.7391435596[0m	2024-06-28T01:32:59.646
140	1.0949215889	0.3383084577	0.7418605539	[1m0.7391477261[0m	2024-06-28T01:33:00.341
150	1.0946664810	0.3383084577	0.7418692495	[1m0.7391602837[0m	2024-06-28T01:33:01.010
160	1.0944175720	0.3383084577	0.7418758909	[1m0.7391686537[0m	2024-06-28T01:33:01.684
170	1.0941581726	0.3383084577	0.7418765801	0.7391665651	2024-06-28T01:33:02.346
180	1.0938967466	0.3383084577	0.7418793273	[1m0.7391707424[0m	2024-06-28T01:33:03.006
190	1.0936437845	0.3637368712	0.7418779504	[1m0.7391728310[0m	2024-06-28T01:33:03.663
200	1.0933892727	0.4687672747	0.7418777230	0.7391707424	2024-06-28T01:33:04.333
210	1.0931289196	0.3383084577	0.7418875746	[1m0.7391791073[0m	2024-06-28T01:33:04.996
220	1.0928907394	0.3399668325	0.7418862045	0.7391770238	2024-06-28T01:33:05.665
230	1.0926307440	0.3399668325	0.7418891788	0.7391791073	2024-06-28T01:33:06.323
240	1.0923647881	0.3383084577	0.7418937491	[1m0.7391853783[0m	2024-06-28T01:33:07.009
250	1.0921101570	0.3383084577	0.7418955844	[1m0.7391874721[0m	2024-06-28T01:33:07.662
260	1.0918571949	0.4494195688	0.7418942092	[1m0.7391895608[0m	2024-06-28T01:33:08.320
270	1.0916054249	0.4461028192	0.7418955844	0.7391895608	2024-06-28T01:33:08.978
280	1.0913512707	0.4610281924	0.7418980986	0.7391895608	2024-06-28T01:33:09.643
290	1.0910975933	0.4964068546	0.7418990188	[1m0.7391958690[0m	2024-06-28T01:33:10.303
300	1.0908715725	0.3383084577	0.7419056567	[1m0.7392000566[0m	2024-06-28T01:33:10.971
310	1.0905952454	0.5312327253	0.7419008506	0.7391958690	2024-06-28T01:33:11.626
320	1.0903439522	0.4422332781	0.7419047417	0.7392000566	2024-06-28T01:33:12.282
330	1.0900944471	0.5428413488	0.7419017674	0.7391958690	2024-06-28T01:33:12.941
340	1.0898436308	0.4964068546	0.7419045176	0.7392000566	2024-06-28T01:33:13.632
350	1.0895917416	0.5489220564	0.7419024532	0.7391958690	2024-06-28T01:33:14.290
360	1.0893372297	0.5240464345	0.7419072578	0.7392000566	2024-06-28T01:33:14.949
370	1.0891000032	0.4405749033	0.7419125223	[1m0.7392042442[0m	2024-06-28T01:33:15.624
380	1.0888382196	0.5245992261	0.7419095462	0.7392021504	2024-06-28T01:33:16.286
390	1.0886006355	0.4505251520	0.7419152675	0.7392042442	2024-06-28T01:33:16.950
400	1.0883415937	0.5135433941	0.7419134407	0.7392042442	2024-06-28T01:33:17.614
410	1.0880894661	0.5489220564	0.7419095480	0.7392021504	2024-06-28T01:33:18.278
420	1.0878542662	0.5527915976	0.7419063427	0.7392000566	2024-06-28T01:33:18.936
430	1.0875906944	0.5500276396	0.7419118314	0.7392042442	2024-06-28T01:33:19.593
440	1.0873467922	0.5522388060	0.7419109147	0.7392021504	2024-06-28T01:33:20.254
450	1.0871002674	0.5500276396	0.7419138941	0.7392042442	2024-06-28T01:33:20.948
460	1.0868519545	0.5444997236	0.7419166409	0.7392042442	2024-06-28T01:33:21.606
470	1.0866080523	0.5456053068	0.7419182400	[1m0.7392063328[0m	2024-06-28T01:33:22.268
480	1.0863636732	0.5422885572	0.7419198411	[1m0.7392146925[0m	2024-06-28T01:33:22.936
490	1.0861153603	0.5500276396	0.7419186951	0.7392125987	2024-06-28T01:33:23.608
500	1.0858793259	0.5538971808	0.7419180061	0.7392125987	2024-06-28T01:33:24.274
eval AUC = 0.7408901038174207
eval Acc = 0.5240464344941956
# test=5, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986336470	0.3294637922	0.3488948472	0.3266776826	2024-06-28T01:33:24.572
10	1.0982894897	0.3383084577	0.7449679817	[1m0.7392886884[0m	2024-06-28T01:33:25.205
20	1.0980166197	0.3383084577	0.7448982387	0.7392509286	2024-06-28T01:33:25.881
30	1.0977421999	0.3383084577	0.7448654398	0.7392026937	2024-06-28T01:33:26.538
40	1.0975099802	0.3333333333	0.7448489900	0.7391879581	2024-06-28T01:33:27.198
50	1.0972208977	0.3383084577	0.7448420085	0.7391773894	2024-06-28T01:33:27.864
60	1.0969367027	0.3383084577	0.7448378365	0.7391773476	2024-06-28T01:33:28.518
70	1.0966675282	0.3383084577	0.7448359533	0.7391710878	2024-06-28T01:33:29.179
80	1.0963966846	0.3383084577	0.7448290406	0.7391543003	2024-06-28T01:33:29.843
90	1.0961383581	0.3383084577	0.7448287937	0.7391647542	2024-06-28T01:33:30.500
100	1.0958614349	0.3383084577	0.7448274171	0.7391710093	2024-06-28T01:33:31.169
110	1.0955965519	0.3383084577	0.7448269248	0.7391898070	2024-06-28T01:33:31.833
eval AUC = 0.7323347727634136
eval Acc = 0.3383084577114428
# test=5, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986191034	0.3228302930	0.3310683271	0.3094342097	2024-06-28T01:33:32.309
10	1.0982792377	0.3383084577	0.7372853623	[1m0.7383871531[0m	2024-06-28T01:33:32.935
20	1.0980159044	0.3383084577	0.7375668216	[1m0.7387802277[0m	2024-06-28T01:33:33.588
30	1.0977596045	0.3383084577	0.7376520938	[1m0.7389370829[0m	2024-06-28T01:33:34.243
40	1.0974911451	0.3383084577	0.7376949657	[1m0.7390186425[0m	2024-06-28T01:33:34.928
50	1.0972344875	0.3383084577	0.7377235111	[1m0.7390499448[0m	2024-06-28T01:33:35.587
60	1.0969747305	0.3383084577	0.7377381100	[1m0.7390582457[0m	2024-06-28T01:33:36.248
70	1.0966986418	0.3383084577	0.7377524946	[1m0.7390729028[0m	2024-06-28T01:33:36.905
80	1.0964357853	0.3383084577	0.7377664403	[1m0.7390854341[0m	2024-06-28T01:33:37.597
90	1.0961722136	0.3383084577	0.7377776365	[1m0.7390895846[0m	2024-06-28T01:33:38.250
100	1.0959151983	0.3383084577	0.7377911100	[1m0.7391020999[0m	2024-06-28T01:33:38.916
110	1.0956504345	0.3383084577	0.7377901579	0.7390978964	2024-06-28T01:33:39.583
120	1.0953882933	0.3383084577	0.7377949726	[1m0.7391041778[0m	2024-06-28T01:33:40.250
130	1.0951234102	0.3383084577	0.7378004461	[1m0.7391188193[0m	2024-06-28T01:33:40.914
140	1.0948548317	0.3383084577	0.7378004362	0.7391145838	2024-06-28T01:33:41.578
150	1.0945971012	0.3383084577	0.7378059217	[1m0.7391333918[0m	2024-06-28T01:33:42.241
160	1.0943348408	0.3383084577	0.7378043022	0.7391312929	2024-06-28T01:33:42.896
170	1.0940718651	0.3383084577	0.7378077181	0.7391333867	2024-06-28T01:33:43.556
180	1.0938137770	0.3383084577	0.7378111458	0.7391312929	2024-06-28T01:33:44.216
190	1.0935634375	0.4875621891	0.7378079356	0.7391250115	2024-06-28T01:33:44.877
200	1.0933016539	0.3383084577	0.7378209873	0.7391291991	2024-06-28T01:33:45.541
210	1.0930372477	0.3532338308	0.7378182373	0.7391333867	2024-06-28T01:33:46.203
220	1.0927740335	0.3383084577	0.7378198364	0.7391333867	2024-06-28T01:33:46.904
230	1.0925160646	0.3709231620	0.7378218923	[1m0.7391354805[0m	2024-06-28T01:33:47.558
240	1.0922721624	0.3383084577	0.7378273930	[1m0.7391417619[0m	2024-06-28T01:33:48.224
250	1.0920085907	0.4875621891	0.7378223525	0.7391375743	2024-06-28T01:33:48.910
260	1.0917431116	0.5096738530	0.7378228042	0.7391354805	2024-06-28T01:33:49.586
270	1.0914978981	0.4361525705	0.7378282896	[1m0.7391459288[0m	2024-06-28T01:33:50.252
280	1.0912308693	0.3985627418	0.7378282961	0.7391417567	2024-06-28T01:33:50.920
290	1.0909748077	0.4306246545	0.7378303522	[1m0.7391501164[0m	2024-06-28T01:33:51.579
300	1.0907210112	0.4284134881	0.7378305846	[1m0.7391522102[0m	2024-06-28T01:33:52.242
310	1.0904605389	0.5229408513	0.7378301129	0.7391375536	2024-06-28T01:33:52.903
320	1.0902090073	0.4875621891	0.7378328714	0.7391501164	2024-06-28T01:33:53.568
330	1.0899481773	0.5240464345	0.7378317171	0.7391459288	2024-06-28T01:33:54.235
340	1.0896911621	0.5096738530	0.7378367525	[1m0.7391542937[0m	2024-06-28T01:33:54.892
350	1.0894372463	0.5207296849	0.7378376658	0.7391542937	2024-06-28T01:33:55.546
360	1.0891801119	0.5245992261	0.7378383534	0.7391542937	2024-06-28T01:33:56.204
370	1.0889302492	0.5467108900	0.7378330855	0.7391521999	2024-06-28T01:33:56.897
380	1.0886691809	0.5351022664	0.7378399459	[1m0.7391584709[0m	2024-06-28T01:33:57.555
390	1.0884155035	0.5245992261	0.7378424636	0.7391584709	2024-06-28T01:33:58.222
400	1.0881639719	0.5411829740	0.7378420019	0.7391584709	2024-06-28T01:33:58.886
410	1.0879113674	0.5373134328	0.7378426929	0.7391584709	2024-06-28T01:33:59.548
420	1.0876625776	0.5461580984	0.7378401685	0.7391584709	2024-06-28T01:34:00.209
430	1.0874078274	0.5323383085	0.7378472580	[1m0.7391626585[0m	2024-06-28T01:34:00.870
440	1.0871553421	0.5439469320	0.7378449662	0.7391584709	2024-06-28T01:34:01.531
450	1.0869076252	0.5456053068	0.7378461038	0.7391584709	2024-06-28T01:34:02.188
460	1.0866580009	0.5351022664	0.7378534242	0.7391626585	2024-06-28T01:34:02.845
470	1.0864117146	0.5223880597	0.7378550197	[1m0.7391668461[0m	2024-06-28T01:34:03.501
480	1.0861533880	0.5417357656	0.7378506651	0.7391626585	2024-06-28T01:34:04.155
490	1.0859023333	0.5494748480	0.7378481493	0.7391626585	2024-06-28T01:34:04.809
500	1.0856482983	0.5444997236	0.7378511186	0.7391626585	2024-06-28T01:34:05.469
eval AUC = 0.753413677851213
eval Acc = 0.5323383084577115
# test=5, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.0986300707	0.3283582090	0.4280500772	0.4562699513	2024-06-28T01:34:05.902
10	1.0982930660	0.3383084577	0.7456288313	[1m0.7424485805[0m	2024-06-28T01:34:06.524
20	1.0980328321	0.3383084577	0.7435439641	0.7404852532	2024-06-28T01:34:07.167
30	1.0977638960	0.3383084577	0.7430036553	0.7399473678	2024-06-28T01:34:07.816
40	1.0974978209	0.3383084577	0.7427594314	0.7397568981	2024-06-28T01:34:08.465
50	1.0972326994	0.3383084577	0.7426339830	0.7396396273	2024-06-28T01:34:09.118
60	1.0969804525	0.3383084577	0.7425426733	0.7395412434	2024-06-28T01:34:09.774
70	1.0967086554	0.3383084577	0.7424856701	0.7395036025	2024-06-28T01:34:10.437
80	1.0964550972	0.3383084577	0.7424426406	0.7394512466	2024-06-28T01:34:11.096
90	1.0961889029	0.3383084577	0.7424094520	0.7394219700	2024-06-28T01:34:11.755
100	1.0959395170	0.3383084577	0.7423733010	0.7393968439	2024-06-28T01:34:12.414
110	1.0956621170	0.3383084577	0.7423549884	0.7393759059	2024-06-28T01:34:13.071
eval AUC = 0.7439739240763023
eval Acc = 0.3383084577114428
avg eval AUC = 0.7424265973073432
avg eval Acc = 0.40735675025097473
avg cor among in-layer params = 0.5198238
