Sat Aug 20 20:44:28 AEST 2022
# hypergraphs = ["../Model_1/H/", "../Model_3/H/", "../Model_4/H/"]
# load_model = nothing
# early_stop = 100
# weigh_edges = false
# nFilters = 64
# kernel_sizes = [2, 5, 10, 15, 20]
# nFilters2 = 32
# pre = nothing
# pred = pred_134.tsv
# pair_files = false
# weigh_nodes = false
# model = 8
# edge_values = String[]
# node_values = ["../Model_1/nodeCents/", "../Model_3/nodeCents/", "../Model_4/nodeCents/"]
# cv = true
# epochs = 500
# save_model = model_134.bson
# sample = nothing
# Reading label 1 from 989 hypergraphs matching:
# ../Model_1/H/
# ../Model_1/nodeCents/
# Reading label 2 from 970 hypergraphs matching:
# ../Model_3/H/
# ../Model_3/nodeCents/
# Reading label 3 from 1017 hypergraphs matching:
# ../Model_4/H/
# ../Model_4/nodeCents/
50	0.0367100202	0.9943946188	0.9997664178	[1m0.9703584474[0m	2022-08-21T03:41:54.009
60	0.0295498688	0.9971973094	0.9999933912	0.9687855256	2022-08-21T03:43:48.018
70	0.0183337647	1.0000000000	1.0000000000	0.9682149643	2022-08-21T03:45:42.082
80	0.0143296076	1.0000000000	1.0000000000	0.9672982238	2022-08-21T03:47:36.621
90	0.0031002567	1.0000000000	1.0000000000	0.9685343918	2022-08-21T03:49:31.218
100	0.0019035155	1.0000000000	1.0000000000	0.9679907327	2022-08-21T03:51:25.673
110	0.0014624768	1.0000000000	1.0000000000	0.9687153975	2022-08-21T03:53:20.104
120	0.0008232995	1.0000000000	1.0000000000	0.9677686989	2022-08-21T03:55:14.908
130	0.0004551887	1.0000000000	1.0000000000	0.9677337334	2022-08-21T03:57:09.570
140	0.0002232026	1.0000000000	1.0000000000	0.9677388317	2022-08-21T03:59:04.300
150	0.0001400166	1.0000000000	1.0000000000	0.9676383914	2022-08-21T04:00:58.767
eval AUC = 0.9840698225602834
eval Acc = 0.9261744966442953
# test=4, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.1006010771	0.3155829596	0.4852063860	0.4969242253	2022-08-21T04:02:56.348
10	0.2139116228	0.9243273543	0.9888006594	[1m0.9639239836[0m	2022-08-21T04:04:51.087
20	0.1316164285	0.9534753363	0.9950066113	[1m0.9664735479[0m	2022-08-21T04:06:45.809
30	0.0948643759	0.9663677130	0.9977842083	[1m0.9664929456[0m	2022-08-21T04:08:40.458
40	0.0680420175	0.9837443946	0.9993120046	[1m0.9687928948[0m	2022-08-21T04:10:35.300
50	0.0314141735	0.9960762332	0.9999364202	0.9680971998	2022-08-21T04:12:29.979
60	0.0171383694	0.9994394619	1.0000000000	[1m0.9691481580[0m	2022-08-21T04:14:24.639
70	0.0091339806	1.0000000000	1.0000000000	0.9685773139	2022-08-21T04:16:19.161
80	0.0050028954	1.0000000000	1.0000000000	0.9687413909	2022-08-21T04:18:13.863
90	0.0035005647	1.0000000000	1.0000000000	0.9684806552	2022-08-21T04:20:08.558
100	0.0016419769	1.0000000000	1.0000000000	0.9691159781	2022-08-21T04:22:03.209
110	0.0009167180	1.0000000000	1.0000000000	[1m0.9694649179[0m	2022-08-21T04:23:58.019
120	0.0005356150	1.0000000000	1.0000000000	0.9688006526	2022-08-21T04:25:53.033
130	0.0002803439	1.0000000000	1.0000000000	0.9692081359	2022-08-21T04:27:48.001
140	0.0001801889	1.0000000000	1.0000000000	0.9689880788	2022-08-21T04:29:42.843
150	0.0000971793	1.0000000000	1.0000000000	0.9690672210	2022-08-21T04:31:37.912
160	0.0000597094	1.0000000000	1.0000000000	0.9691938844	2022-08-21T04:33:32.694
170	0.0000368567	1.0000000000	1.0000000000	0.9692739207	2022-08-21T04:35:27.460
180	0.0000215150	1.0000000000	1.0000000000	0.9691300247	2022-08-21T04:37:22.309
190	0.0000125568	1.0000000000	1.0000000000	0.9689299177	2022-08-21T04:39:17.010
200	0.0000085879	1.0000000000	1.0000000000	0.9690261884	2022-08-21T04:41:11.885
210	0.0000089604	1.0000000000	1.0000000000	0.9681338689	2022-08-21T04:43:06.866
eval AUC = 0.9817434847619756
eval Acc = 0.9077181208053692
# test=4, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.1071759462	0.4284116331	0.4460079342	0.4454658351	2022-08-21T04:45:04.955
10	0.2261659652	0.9177852349	0.9853257219	[1m0.9628186368[0m	2022-08-21T04:47:00.107
20	0.1542528719	0.9429530201	0.9938771372	[1m0.9638730382[0m	2022-08-21T04:48:55.445
30	0.1166638285	0.9569351230	0.9969623486	[1m0.9649950233[0m	2022-08-21T04:50:50.504
40	0.0620417260	0.9848993289	0.9990356633	[1m0.9678647855[0m	2022-08-21T04:52:45.839
50	0.0348117240	0.9944071588	0.9997836311	[1m0.9693228513[0m	2022-08-21T04:54:40.975
60	0.0210444555	0.9977628635	0.9999928764	[1m0.9695109658[0m	2022-08-21T04:56:36.061
70	0.0156150246	0.9994407159	1.0000000000	0.9682748504	2022-08-21T04:58:31.173
80	0.0055226940	1.0000000000	1.0000000000	0.9692572932	2022-08-21T05:00:26.141
90	0.0074160811	1.0000000000	1.0000000000	0.9684503527	2022-08-21T05:02:21.390
100	0.0023206449	1.0000000000	1.0000000000	[1m0.9700907112[0m	2022-08-21T05:04:16.526
110	0.0010386264	1.0000000000	1.0000000000	0.9694225148	2022-08-21T05:06:11.662
120	0.0007677288	1.0000000000	1.0000000000	0.9689819987	2022-08-21T05:08:07.051
130	0.0003288663	1.0000000000	1.0000000000	0.9694381103	2022-08-21T05:10:02.339
140	0.0002008365	1.0000000000	1.0000000000	0.9695323933	2022-08-21T05:11:57.517
150	0.0001243384	1.0000000000	1.0000000000	0.9695967004	2022-08-21T05:13:53.129
160	0.0000882924	1.0000000000	1.0000000000	0.9697891660	2022-08-21T05:15:48.659
170	0.0000411613	1.0000000000	1.0000000000	0.9695074744	2022-08-21T05:17:44.110
180	0.0000269624	1.0000000000	1.0000000000	0.9694533787	2022-08-21T05:19:39.634
190	0.0000152946	1.0000000000	1.0000000000	0.9690753549	2022-08-21T05:21:34.993
200	0.0000104846	1.0000000000	1.0000000000	0.9692104227	2022-08-21T05:23:30.863
eval AUC = 0.9841634254699875
eval Acc = 0.9206081081081081
# test=5, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.1074535847	0.3422818792	0.4331760907	0.4061737560	2022-08-21T05:25:29.586
10	0.2940288186	0.8847874720	0.9799101698	[1m0.9813680420[0m	2022-08-21T05:27:24.975
20	0.2137043774	0.9194630872	0.9883409085	[1m0.9818299096[0m	2022-08-21T05:29:20.617
30	0.1414169073	0.9474272931	0.9949577788	[1m0.9860237374[0m	2022-08-21T05:31:16.314
40	0.1104151234	0.9541387025	0.9980888404	0.9860096106	2022-08-21T05:33:11.702
50	0.0532069691	0.9871364653	0.9994117807	[1m0.9860620137[0m	2022-08-21T05:35:07.328
60	0.0296668727	0.9960850112	0.9999398939	0.9857649746	2022-08-21T05:37:02.816
70	0.0166131668	0.9988814318	1.0000000000	0.9857219157	2022-08-21T05:38:58.583
80	0.0088069532	1.0000000000	1.0000000000	0.9855651770	2022-08-21T05:40:54.627
90	0.0046392106	1.0000000000	1.0000000000	0.9859035762	2022-08-21T05:42:50.468
100	0.0026798032	1.0000000000	1.0000000000	0.9858600274	2022-08-21T05:44:46.272
110	0.0016654236	1.0000000000	1.0000000000	0.9859431005	2022-08-21T05:46:42.109
120	0.0016789032	1.0000000000	1.0000000000	0.9856939969	2022-08-21T05:48:37.615
130	0.0010534354	1.0000000000	1.0000000000	0.9856042296	2022-08-21T05:50:33.201
140	0.0006499619	1.0000000000	1.0000000000	0.9856366351	2022-08-21T05:52:29.116
150	0.0005237962	1.0000000000	1.0000000000	0.9856859287	2022-08-21T05:54:25.119
eval AUC = 0.9762873578338828
eval Acc = 0.8993288590604027
# test=5, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.1011797190	0.3255033557	0.6088468954	0.6320102785	2022-08-21T05:56:24.046
10	0.2486116141	0.9032438479	0.9828265630	[1m0.9825205138[0m	2022-08-21T05:58:19.953
20	0.1422361732	0.9574944072	0.9941874491	[1m0.9864628611[0m	2022-08-21T06:00:15.699
30	0.0953754559	0.9742729306	0.9981021472	[1m0.9866198290[0m	2022-08-21T06:02:11.777
40	0.0642507523	0.9832214765	0.9997019491	[1m0.9871172515[0m	2022-08-21T06:04:07.742
50	0.0273558199	0.9983221477	0.9999830661	0.9866171450	2022-08-21T06:06:03.893
60	0.0198979881	0.9994407159	1.0000000000	0.9864568933	2022-08-21T06:07:59.836
70	0.0097279409	1.0000000000	1.0000000000	0.9866912221	2022-08-21T06:09:55.755
80	0.0107211787	0.9988814318	0.9999986037	0.9856779564	2022-08-21T06:11:51.599
90	0.0024537495	1.0000000000	1.0000000000	0.9865560454	2022-08-21T06:13:47.663
100	0.0018481280	1.0000000000	1.0000000000	0.9865157972	2022-08-21T06:15:43.672
110	0.0008991115	1.0000000000	1.0000000000	0.9862531108	2022-08-21T06:17:39.558
120	0.0005426487	1.0000000000	1.0000000000	0.9862042136	2022-08-21T06:19:35.698
130	0.0003874093	1.0000000000	1.0000000000	0.9860855518	2022-08-21T06:21:31.709
140	0.0001984320	1.0000000000	1.0000000000	0.9860320206	2022-08-21T06:23:27.967
eval AUC = 0.9852948055459182
eval Acc = 0.924496644295302
# test=5, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.1071391106	0.3115212528	0.3945527984	0.4065160913	2022-08-21T06:25:27.408
10	0.2273174524	0.9144295302	0.9845950065	[1m0.9821256189[0m	2022-08-21T06:27:23.548
20	0.1999798864	0.9211409396	0.9922667241	[1m0.9826368207[0m	2022-08-21T06:29:19.884
30	0.0950675979	0.9697986577	0.9976962690	[1m0.9835416643[0m	2022-08-21T06:31:16.231
40	0.0877892077	0.9692393736	0.9988328756	0.9809012213	2022-08-21T06:33:12.310
50	0.0328350291	0.9972035794	0.9999770823	[1m0.9841035058[0m	2022-08-21T06:35:08.416
60	0.0194055531	0.9994407159	0.9999990619	[1m0.9843122222[0m	2022-08-21T06:37:04.496
70	0.0096598789	1.0000000000	1.0000000000	[1m0.9845484587[0m	2022-08-21T06:39:00.623
80	0.0056752716	1.0000000000	1.0000000000	0.9840067484	2022-08-21T06:40:56.720
90	0.0029555012	1.0000000000	1.0000000000	0.9842955737	2022-08-21T06:42:52.742
100	0.0016031076	1.0000000000	1.0000000000	0.9842231970	2022-08-21T06:44:49.142
110	0.0009576706	1.0000000000	1.0000000000	0.9840981982	2022-08-21T06:46:45.889
120	0.0007314339	1.0000000000	1.0000000000	0.9840371430	2022-08-21T06:48:42.287
130	0.0003527434	1.0000000000	1.0000000000	0.9840865408	2022-08-21T06:50:38.510
140	0.0006186218	1.0000000000	1.0000000000	0.9835836220	2022-08-21T06:52:34.804
150	0.0004063934	1.0000000000	1.0000000000	0.9835920098	2022-08-21T06:54:31.294
160	0.0002848468	1.0000000000	1.0000000000	0.9837685145	2022-08-21T06:56:27.572
170	0.0002549202	1.0000000000	1.0000000000	0.9837956323	2022-08-21T06:58:23.858
eval AUC = 0.9768259188417495
eval Acc = 0.8993288590604027
# test=5, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.1137264967	0.3322147651	0.4345941666	0.4214798864	2022-08-21T07:00:23.395
10	0.2268663645	0.9177852349	0.9846108641	[1m0.9829713926[0m	2022-08-21T07:02:19.890
20	0.1594025046	0.9401565996	0.9930252532	[1m0.9866226533[0m	2022-08-21T07:04:16.368
30	0.1009842679	0.9720357942	0.9968741132	[1m0.9874028042[0m	2022-08-21T07:06:12.815
40	0.0729937181	0.9826621924	0.9988068996	[1m0.9874249416[0m	2022-08-21T07:08:09.211
50	0.0385864452	0.9949664430	0.9998313000	0.9871687854	2022-08-21T07:10:05.560
60	0.0209011417	0.9977628635	0.9999958317	0.9871043582	2022-08-21T07:12:01.845
70	0.0095562413	1.0000000000	1.0000000000	0.9869325206	2022-08-21T07:13:58.135
80	0.0048000091	1.0000000000	1.0000000000	0.9865191434	2022-08-21T07:15:54.930
90	0.0036451938	1.0000000000	1.0000000000	0.9869674571	2022-08-21T07:17:51.470
100	0.0023273947	1.0000000000	1.0000000000	0.9867951587	2022-08-21T07:19:47.950
110	0.0010779989	1.0000000000	1.0000000000	0.9869369665	2022-08-21T07:21:44.609
120	0.0005153507	1.0000000000	1.0000000000	0.9868752851	2022-08-21T07:23:41.241
130	0.0003139981	1.0000000000	1.0000000000	0.9870081484	2022-08-21T07:25:38.155
140	0.0002526840	1.0000000000	1.0000000000	0.9868185181	2022-08-21T07:27:35.171
eval AUC = 0.9708076762321959
eval Acc = 0.8909395973154363
avg eval AUC = 0.9794798078626046
avg eval Acc = 0.9063508978777435
avg cor among in-layer params = 0.0021254846
