Sat Aug 20 20:44:28 AEST 2022
120	0.1593644172	0.9605263158	0.9991704599	0.8265632284	2022-08-20T22:19:45.818
130	0.1377191544	0.9662618084	0.9995103820	0.8233793781	2022-08-20T22:22:59.618
eval AUC = 0.8643732932044991
eval Acc = 0.5882946518668012
# test=1, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6274671555	0.1869095816	0.4903880170	0.5166723524	2022-08-20T22:26:18.825
10	0.8765208721	0.6207827260	0.8924828019	[1m0.8402069010[0m	2022-08-20T22:29:32.755
20	0.7301906943	0.6943319838	0.9250871495	[1m0.8497036388[0m	2022-08-20T22:32:46.930
30	0.6196549535	0.7557354926	0.9500580620	[1m0.8510973915[0m	2022-08-20T22:36:01.550
40	0.5373499990	0.8009446694	0.9661597081	0.8503168896	2022-08-20T22:39:16.197
50	0.4221119285	0.8650472335	0.9797020628	[1m0.8523555800[0m	2022-08-20T22:42:31.679
60	0.3235796392	0.9058704453	0.9901032830	0.8513683560	2022-08-20T22:45:47.485
70	0.2459403425	0.9409581646	0.9950310277	0.8514402929	2022-08-20T22:49:03.287
80	0.2062207907	0.9541160594	0.9978411946	0.8476088417	2022-08-20T22:52:19.443
90	0.1602094322	0.9622132254	0.9989526005	0.8463621397	2022-08-20T22:55:36.163
100	0.1062690020	0.9834682861	0.9997552499	0.8419923733	2022-08-20T22:58:52.675
110	0.0619149655	0.9942645074	0.9999192101	0.8449386512	2022-08-20T23:02:09.329
120	0.0721480101	0.9915654521	0.9999833657	0.8408772661	2022-08-20T23:05:25.967
130	0.0274232868	0.9996626181	1.0000000000	0.8416238068	2022-08-20T23:08:43.105
140	0.0191555638	0.9996626181	1.0000000000	0.8426997166	2022-08-20T23:12:00.182
150	0.0186632592	1.0000000000	1.0000000000	0.8396652926	2022-08-20T23:15:18.461
eval AUC = 0.860415979833421
eval Acc = 0.574167507568113
# test=1, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6164903641	0.2008072654	0.5306614175	0.5406083082	2022-08-20T23:18:41.802
10	0.9074467421	0.6232761520	0.8845786110	[1m0.8375846923[0m	2022-08-20T23:21:59.236
20	0.7847055793	0.6801210898	0.9185701120	[1m0.8423742291[0m	2022-08-20T23:25:17.986
30	0.6741158962	0.7255297679	0.9415559376	[1m0.8502822110[0m	2022-08-20T23:28:36.345
40	0.5782648325	0.7753111335	0.9620987925	0.8498591052	2022-08-20T23:31:54.592
50	0.4570662379	0.8509922637	0.9760415804	0.8491586466	2022-08-20T23:35:13.138
60	0.3939558268	0.8775647494	0.9857443910	0.8448777265	2022-08-20T23:38:31.381
70	0.3083196878	0.9071644803	0.9911984725	0.8452916191	2022-08-20T23:41:50.234
80	0.2976459265	0.9038008745	0.9943689289	0.8355771208	2022-08-20T23:45:10.534
90	0.1934078187	0.9572822065	0.9968293678	0.8392298858	2022-08-20T23:48:29.246
100	0.1591443717	0.9623276152	0.9983955750	0.8367278835	2022-08-20T23:51:48.569
110	0.1102873832	0.9848637740	0.9992520615	0.8347099692	2022-08-20T23:55:09.241
120	0.0991114378	0.9821728893	0.9997249549	0.8303550100	2022-08-20T23:58:29.147
130	0.0570766442	0.9956273125	0.9999030561	0.8309275948	2022-08-21T00:01:49.262
eval AUC = 0.8698471373411332
eval Acc = 0.59979633401222
# test=2, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6130799055	0.2297570850	0.5661641693	0.5594937662	2022-08-21T00:05:14.883
10	0.9112429619	0.6120107962	0.8825875626	[1m0.8487400186[0m	2022-08-21T00:08:34.251
20	0.7795822024	0.6757759784	0.9162789627	[1m0.8610585777[0m	2022-08-21T00:11:54.173
30	0.7835752368	0.6578947368	0.9366069398	[1m0.8659763715[0m	2022-08-21T00:15:15.112
40	0.5764808059	0.7699055331	0.9573014312	[1m0.8687630326[0m	2022-08-21T00:18:35.804
50	0.4500535131	0.8454790823	0.9760525072	0.8687034761	2022-08-21T00:21:55.067
60	0.3673455715	0.8755060729	0.9842246753	0.8657102773	2022-08-21T00:25:14.510
70	0.3077161014	0.9058704453	0.9918453121	0.8657222297	2022-08-21T00:28:33.893
80	0.1998103857	0.9659244265	0.9972157505	0.8611616710	2022-08-21T00:31:53.908
90	0.1771507114	0.9581646424	0.9987692359	0.8595535773	2022-08-21T00:35:15.295
100	0.1191233471	0.9750337382	0.9995325106	0.8595784699	2022-08-21T00:38:35.671
110	0.0868050382	0.9915654521	0.9999151058	0.8567163443	2022-08-21T00:41:56.513
120	0.0616927668	0.9939271255	0.9999803749	0.8537686723	2022-08-21T00:45:17.855
130	0.0275397971	1.0000000000	1.0000000000	0.8539506350	2022-08-21T00:48:38.174
140	0.0419161916	0.9973009447	1.0000000000	0.8561823274	2022-08-21T00:51:58.161
eval AUC = 0.8481531177073973
eval Acc = 0.5307769929364279
# test=2, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6274186373	0.2054655870	0.3749446786	0.4015934321	2022-08-21T00:55:24.385
10	0.9257745743	0.6177462888	0.8766224580	[1m0.8572482870[0m	2022-08-21T00:58:44.953
20	0.7928704619	0.6791497976	0.9128299438	[1m0.8676811356[0m	2022-08-21T01:02:05.423
30	0.6960908771	0.7213225371	0.9345529972	[1m0.8696417036[0m	2022-08-21T01:05:28.513
40	0.6282283664	0.7537112011	0.9499839709	[1m0.8702851076[0m	2022-08-21T01:08:49.832
50	0.5091172457	0.8090418354	0.9681550762	[1m0.8718769719[0m	2022-08-21T01:12:10.723
60	0.4505054355	0.8488529015	0.9780018707	0.8675814300	2022-08-21T01:15:31.997
70	0.4224772751	0.8488529015	0.9830875748	0.8622139663	2022-08-21T01:18:53.335
80	0.2873318195	0.9240890688	0.9923236446	0.8638903505	2022-08-21T01:22:14.936
90	0.2564315498	0.9311740891	0.9952484277	0.8605483402	2022-08-21T01:25:36.368
100	0.1752211004	0.9699730094	0.9981446907	0.8577562633	2022-08-21T01:28:58.985
110	0.1656652093	0.9618758435	0.9988658192	0.8549910224	2022-08-21T01:32:20.330
120	0.1394773573	0.9696356275	0.9993997700	0.8523126344	2022-08-21T01:35:41.641
130	0.0820062235	0.9949392713	0.9998421559	0.8528017351	2022-08-21T01:39:04.224
140	0.0613918938	0.9956140351	0.9999203401	0.8496062682	2022-08-21T01:42:26.995
150	0.0418051518	0.9996626181	0.9999985779	0.8492132071	2022-08-21T01:45:49.926
eval AUC = 0.8745021601529895
eval Acc = 0.6215943491422805
# test=2, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6081951857	0.1562078273	0.5744109529	0.5648518404	2022-08-21T01:49:17.647
10	0.9373926520	0.6099865047	0.8732312019	[1m0.8475042135[0m	2022-08-21T01:52:40.343
20	0.7815439105	0.6734143050	0.9120419448	[1m0.8622313365[0m	2022-08-21T01:56:03.437
30	0.6592655778	0.7354925776	0.9388441422	[1m0.8681361041[0m	2022-08-21T01:59:27.143
40	0.6063566804	0.7567476383	0.9563985752	[1m0.8686918252[0m	2022-08-21T02:02:49.545
50	0.5174831748	0.7820512821	0.9706443544	0.8672230207	2022-08-21T02:06:12.776
60	0.3738036752	0.8684210526	0.9848947149	0.8676690254	2022-08-21T02:09:37.545
70	0.3025992513	0.9065452092	0.9921593991	0.8657827229	2022-08-21T02:13:00.628
80	0.2945767045	0.8930499325	0.9938671819	0.8557397825	2022-08-21T02:16:24.444
90	0.2488586605	0.9105937922	0.9984891905	0.8572047189	2022-08-21T02:19:46.980
100	0.1288266331	0.9753711201	0.9997716932	0.8599223465	2022-08-21T02:23:09.894
110	0.0820115656	0.9895411606	0.9999875432	0.8581881600	2022-08-21T02:26:34.116
120	0.0594842322	0.9962887989	0.9999985647	0.8564888046	2022-08-21T02:29:57.797
130	0.0349370688	0.9993252362	1.0000000000	0.8560026443	2022-08-21T02:33:21.390
140	0.0204049181	1.0000000000	1.0000000000	0.8555072742	2022-08-21T02:36:46.508
eval AUC = 0.8575006062652097
eval Acc = 0.5812310797174571
# test=2, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6217941046	0.1977800202	0.4680116618	0.4389092845	2022-08-21T02:40:15.989
10	0.9406617284	0.6004036327	0.8771269881	[1m0.8506858611[0m	2022-08-21T02:43:39.528
20	0.8027448058	0.6656575849	0.9136040526	[1m0.8651997671[0m	2022-08-21T02:47:03.835
30	0.7207983136	0.6915573495	0.9340930148	[1m0.8693921417[0m	2022-08-21T02:50:29.065
40	0.5919625759	0.7608476287	0.9543450425	0.8664960566	2022-08-21T02:53:53.156
50	0.4912323356	0.8119744366	0.9712679892	0.8668966475	2022-08-21T02:57:16.634
60	0.4259736240	0.8604103599	0.9815331027	0.8655929735	2022-08-21T03:00:40.270
70	0.3728704154	0.8779011100	0.9886837168	0.8612140458	2022-08-21T03:04:06.734
80	0.2548169494	0.9397914564	0.9951286017	0.8615072917	2022-08-21T03:07:30.716
90	0.2486881465	0.9162462159	0.9964744334	0.8563377080	2022-08-21T03:10:54.282
100	0.2094749361	0.9286915573	0.9973390968	0.8524817674	2022-08-21T03:14:18.845
110	0.1469580680	0.9640094181	0.9993200102	0.8510169380	2022-08-21T03:17:42.964
120	0.0831249282	0.9939455096	0.9999799329	0.8538028414	2022-08-21T03:21:07.659
130	0.0484075546	1.0000000000	1.0000000000	0.8534416713	2022-08-21T03:24:32.592
eval AUC = 0.8649694393070076
eval Acc = 0.5896130346232179
# test=3, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6115347147	0.2405533063	0.5012560950	0.5018110566	2022-08-21T03:28:03.152
10	0.9411330223	0.6029014845	0.8842155825	[1m0.8493631185[0m	2022-08-21T03:31:28.524
20	0.7548071742	0.6953441296	0.9255634440	[1m0.8620845808[0m	2022-08-21T03:34:53.139
30	0.6230784059	0.7692307692	0.9511658230	[1m0.8652204751[0m	2022-08-21T03:38:17.723
40	0.5254722238	0.8053306343	0.9660473274	0.8643780164	2022-08-21T03:41:42.446
50	0.4342409074	0.8518893387	0.9790017986	0.8628935117	2022-08-21T03:45:07.307
60	0.3677176535	0.8707827260	0.9853704838	0.8629066213	2022-08-21T03:48:32.710
70	0.2888508141	0.9193657220	0.9931160227	0.8603746468	2022-08-21T03:51:58.145
80	0.1945676357	0.9669365722	0.9972081834	0.8609834530	2022-08-21T03:55:24.074
90	0.1515997499	0.9784075574	0.9988708489	0.8595602407	2022-08-21T03:58:49.811
100	0.1075118706	0.9858299595	0.9996775552	0.8577218918	2022-08-21T04:02:15.399
110	0.0674401075	0.9952766532	0.9999711341	0.8576185043	2022-08-21T04:05:40.878
120	0.0443517901	0.9996626181	0.9999991472	0.8562358280	2022-08-21T04:09:06.233
130	0.0418059379	0.9983130904	1.0000000000	0.8538596261	2022-08-21T04:12:31.783
eval AUC = 0.8520026461731638
eval Acc = 0.579212916246216
# test=3, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6164571047	0.2351551957	0.4447553023	0.4419995302	2022-08-21T04:16:03.106
10	0.9167417884	0.6109986505	0.8788835467	[1m0.8578974376[0m	2022-08-21T04:19:29.324
20	0.7977469563	0.6643049933	0.9076577362	[1m0.8665443929[0m	2022-08-21T04:22:55.549
30	0.7248442173	0.6960188934	0.9288462381	[1m0.8667772614[0m	2022-08-21T04:26:22.255
40	0.6243435740	0.7432523617	0.9494443047	[1m0.8720752716[0m	2022-08-21T04:29:48.740
50	0.5673830509	0.7580971660	0.9642312037	0.8712886242	2022-08-21T04:33:14.975
60	0.4278218150	0.8512145749	0.9803573505	0.8699914362	2022-08-21T04:36:42.588
70	0.3396824896	0.9011470985	0.9891827345	0.8678597095	2022-08-21T04:40:09.959
80	0.2941199243	0.9153171390	0.9934336345	0.8652983044	2022-08-21T04:43:36.784
90	0.2055561244	0.9578272605	0.9975907071	0.8639482475	2022-08-21T04:47:04.003
100	0.1447898000	0.9827935223	0.9990826798	0.8619520782	2022-08-21T04:50:31.320
110	0.1071169674	0.9905533063	0.9997784617	0.8614256778	2022-08-21T04:53:58.309
120	0.0809170008	0.9922402159	0.9999264534	0.8580569875	2022-08-21T04:57:25.731
130	0.0778469667	0.9895411606	0.9999727466	0.8570059397	2022-08-21T05:00:53.460
140	0.0338556767	0.9993252362	1.0000000000	0.8564711686	2022-08-21T05:04:20.972
eval AUC = 0.8641401944190632
eval Acc = 0.5882946518668012
# test=3, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6160557270	0.2054655870	0.4140793982	0.4125790559	2022-08-21T05:07:53.158
10	1.0507481098	0.5158569501	0.8476609890	[1m0.8367704875[0m	2022-08-21T05:11:19.494
20	0.8618750572	0.6383265857	0.8948743286	[1m0.8622838723[0m	2022-08-21T05:14:46.644
30	0.7755196691	0.6683535762	0.9195170577	[1m0.8682440897[0m	2022-08-21T05:18:13.417
40	0.6631879807	0.7321187584	0.9406645264	[1m0.8705453893[0m	2022-08-21T05:21:40.317
50	0.5871571898	0.7763157895	0.9577860439	[1m0.8708992454[0m	2022-08-21T05:25:07.661
60	0.5064679384	0.8103913630	0.9675180160	0.8656594271	2022-08-21T05:28:34.285
70	0.4120976329	0.8660593792	0.9802653090	0.8671502847	2022-08-21T05:32:02.259
80	0.3762769699	0.8680836707	0.9852130589	0.8632448979	2022-08-21T05:35:30.726
90	0.3380541205	0.8883265857	0.9892308960	0.8596146717	2022-08-21T05:38:57.995
100	0.2299012691	0.9412955466	0.9951462066	0.8607965748	2022-08-21T05:42:25.517
110	0.2001581788	0.9490553306	0.9966217721	0.8584655652	2022-08-21T05:45:53.116
120	0.1528917551	0.9713225371	0.9984091620	0.8555771003	2022-08-21T05:49:20.413
130	0.1506295949	0.9719973009	0.9988942241	0.8565940467	2022-08-21T05:52:48.817
140	0.1498018801	0.9591767881	0.9989640773	0.8513342317	2022-08-21T05:56:16.547
150	0.0948506296	0.9838056680	0.9996897549	0.8553861449	2022-08-21T05:59:43.756
eval AUC = 0.8548570524173773
eval Acc = 0.562058526740666
# test=3, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6385611296	0.1997981837	0.3908125532	0.3858974794	2022-08-21T06:03:17.095
10	0.9595334530	0.5866128490	0.8722103110	[1m0.8543921219[0m	2022-08-21T06:06:44.709
20	0.8176943660	0.6515304406	0.9096053245	[1m0.8652577397[0m	2022-08-21T06:10:12.287
30	0.6929880381	0.7100571813	0.9360629132	[1m0.8682009379[0m	2022-08-21T06:13:39.809
40	0.6189618707	0.7450386815	0.9529734634	0.8668349751	2022-08-21T06:17:07.804
50	0.5281514525	0.7884291961	0.9702028257	0.8663314280	2022-08-21T06:20:35.346
60	0.4578274488	0.8274470232	0.9767115720	0.8593187111	2022-08-21T06:24:03.350
70	0.3695095778	0.8604103599	0.9867754392	0.8571792750	2022-08-21T06:27:31.744
80	0.2885903716	0.9088462832	0.9952189512	0.8542841371	2022-08-21T06:31:00.006
90	0.2126457244	0.9411368988	0.9973432587	0.8547761308	2022-08-21T06:34:27.845
100	0.1876385212	0.9515640767	0.9988040987	0.8488218176	2022-08-21T06:37:55.793
110	0.1332217157	0.9700639085	0.9995550995	0.8499007023	2022-08-21T06:41:24.516
120	0.1462320536	0.9532458796	0.9999035293	0.8453778210	2022-08-21T06:44:53.608
130	0.0477062613	0.9989909183	1.0000000000	0.8450660942	2022-08-21T06:48:22.649
eval AUC = 0.8671248759998488
eval Acc = 0.6089613034623218
# test=4, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6086115837	0.1963562753	0.5342984042	0.5420536198	2022-08-21T06:51:56.832
10	0.8805875778	0.6379892038	0.8885302582	[1m0.8509562440[0m	2022-08-21T06:55:25.884
20	0.7619667053	0.6855600540	0.9219777875	[1m0.8560839409[0m	2022-08-21T06:58:55.240
30	0.6196561456	0.7587719298	0.9482992555	[1m0.8589055573[0m	2022-08-21T07:02:24.865
40	0.5317989588	0.7979082321	0.9652719097	0.8574266153	2022-08-21T07:05:54.419
50	0.4096911550	0.8677462888	0.9816883888	0.8555560222	2022-08-21T07:09:24.154
60	0.3319596648	0.9008097166	0.9900461829	0.8523616896	2022-08-21T07:12:54.012
70	0.2767329812	0.9085695007	0.9951019432	0.8482220198	2022-08-21T07:16:24.092
80	0.1996081620	0.9483805668	0.9977351283	0.8474214721	2022-08-21T07:19:53.252
90	0.1223683804	0.9851551957	0.9994297505	0.8426635552	2022-08-21T07:23:23.941
100	0.0853896365	0.9912280702	0.9998062198	0.8397024723	2022-08-21T07:26:53.478
110	0.0652620569	0.9932523617	0.9998787149	0.8384430016	2022-08-21T07:30:22.614
120	0.0610422976	0.9956140351	0.9999909982	0.8357986758	2022-08-21T07:33:48.257
130	0.0264409054	0.9993252362	0.9999998563	0.8369598450	2022-08-21T07:37:14.382
eval AUC = 0.8565311799879547
eval Acc = 0.574167507568113
# test=4, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6242085695	0.2000674764	0.5077173514	0.4982821908	2022-08-21T07:40:46.074
10	0.9380154610	0.6002024291	0.8713509897	[1m0.8334887968[0m	2022-08-21T07:44:11.770
20	0.7861649990	0.6791497976	0.9110585106	[1m0.8495732630[0m	2022-08-21T07:47:38.433
30	0.7151182294	0.7159244265	0.9376608019	[1m0.8507127604[0m	2022-08-21T07:51:03.919
40	0.5726363063	0.7898110661	0.9589315480	[1m0.8540492863[0m	2022-08-21T07:54:29.945
50	0.4791177809	0.8313090418	0.9727063305	0.8529912421	2022-08-21T07:57:55.690
60	0.3690928519	0.8873144399	0.9861036379	0.8490885133	2022-08-21T08:01:21.965
70	0.3072025776	0.8974358974	0.9921673273	0.8473191976	2022-08-21T08:04:47.807
80	0.2347626090	0.9372469636	0.9963985489	0.8426992420	2022-08-21T08:08:13.917
90	0.2181953043	0.9247638327	0.9983444624	0.8436255001	2022-08-21T08:11:39.627
100	0.1506776214	0.9605263158	0.9993089185	0.8411293064	2022-08-21T08:15:06.168
110	0.0826298669	0.9935897436	0.9999450539	0.8426155629	2022-08-21T08:18:32.231
120	0.0794384703	0.9932523617	0.9999927504	0.8409806577	2022-08-21T08:21:58.420
130	0.0331639834	1.0000000000	1.0000000000	0.8429148511	2022-08-21T08:25:24.539
140	0.0383696556	0.9939271255	0.9999997126	0.8412650747	2022-08-21T08:28:50.977
eval AUC = 0.8630660302566655
eval Acc = 0.5963673057517659
# test=4, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6213015318	0.2209851552	0.5214601459	0.5199420563	2022-08-21T08:32:23.070
10	0.9648987651	0.5985155196	0.8631130646	[1m0.8349250281[0m	2022-08-21T08:35:49.068
20	0.8171958923	0.6538461538	0.9053285578	[1m0.8478515419[0m	2022-08-21T08:39:15.086
30	0.7289223671	0.6943319838	0.9282735351	[1m0.8542708150[0m	2022-08-21T08:42:41.367
40	0.6444926262	0.7331309042	0.9509527468	0.8523577270	2022-08-21T08:46:07.869
50	0.5196967721	0.8046558704	0.9672548686	0.8539060083	2022-08-21T08:49:34.221
60	0.4422490001	0.8380566802	0.9789663781	0.8530535587	2022-08-21T08:53:00.650
70	0.5177619457	0.7739541161	0.9808408988	0.8474567668	2022-08-21T08:56:27.507
80	0.2839499712	0.9213900135	0.9933595103	0.8488849954	2022-08-21T08:59:54.931
90	0.2392141968	0.9379217274	0.9951046319	0.8498407854	2022-08-21T09:03:22.082
100	0.1911699325	0.9574898785	0.9977783098	0.8459719989	2022-08-21T09:06:48.828
110	0.1447905004	0.9733468286	0.9988559777	0.8413262747	2022-08-21T09:10:15.960
120	0.1165787727	0.9821187584	0.9995739246	0.8407946789	2022-08-21T09:13:43.838
130	0.0765604600	0.9932523617	0.9999172370	0.8426381344	2022-08-21T09:17:10.885
eval AUC = 0.8589488124869389
eval Acc = 0.5630676084762866
# test=4, eval=5
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6160187721	0.2008072654	0.5856249959	0.5917858978	2022-08-21T09:20:43.425
10	0.9722949266	0.5899764548	0.8676529434	[1m0.8366244057[0m	2022-08-21T09:24:11.346
20	0.8272192478	0.6451395896	0.9063751096	[1m0.8502406360[0m	2022-08-21T09:27:38.767
30	0.7375212908	0.6999663639	0.9320025071	[1m0.8532764785[0m	2022-08-21T09:31:06.875
40	0.6301022768	0.7473932055	0.9540106840	[1m0.8565322565[0m	2022-08-21T09:34:35.066
50	0.5622994900	0.7695930037	0.9702617344	[1m0.8580091547[0m	2022-08-21T09:38:03.136
60	0.4546811581	0.8368651194	0.9804673935	0.8540635049	2022-08-21T09:41:31.552
70	0.3317689300	0.8970736630	0.9909112377	0.8512328240	2022-08-21T09:44:59.529
80	0.2403842807	0.9512277161	0.9962902831	0.8517611707	2022-08-21T09:48:26.789
90	0.1783616692	0.9710729902	0.9984999107	0.8501038944	2022-08-21T09:51:54.275
100	0.1865491271	0.9566094854	0.9991416603	0.8444929772	2022-08-21T09:55:22.129
110	0.0904179066	0.9929364279	0.9999007485	0.8449983870	2022-08-21T09:58:49.743
120	0.0683191195	0.9952909519	0.9999850709	0.8436142341	2022-08-21T10:02:17.649
130	0.0658169612	0.9922637067	0.9999947791	0.8437381372	2022-08-21T10:05:46.054
140	0.0284398217	1.0000000000	1.0000000000	0.8419918132	2022-08-21T10:09:14.627
150	0.0199529268	1.0000000000	1.0000000000	0.8410098415	2022-08-21T10:12:42.927
eval AUC = 0.8722506087616442
eval Acc = 0.554989816700611
# test=5, eval=1
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6226385832	0.1083081063	0.4846769845	0.4834970259	2022-08-21T10:16:17.354
10	0.9148812890	0.6101580895	0.8793585312	[1m0.8544589844[0m	2022-08-21T10:19:45.966
20	0.7752044797	0.6730575177	0.9142610892	[1m0.8640840489[0m	2022-08-21T10:23:15.159
30	0.6946185827	0.7003027245	0.9346358847	[1m0.8662437740[0m	2022-08-21T10:26:45.122
40	0.6317886114	0.7312478977	0.9504791499	0.8652709684	2022-08-21T10:30:14.918
50	0.5027633905	0.8271106626	0.9699958462	0.8648436812	2022-08-21T10:33:44.614
60	0.4127105772	0.8644466868	0.9819605568	0.8656405693	2022-08-21T10:37:13.257
70	0.3741956055	0.8657921292	0.9895951914	0.8592780865	2022-08-21T10:40:42.512
80	0.2933360338	0.9041372351	0.9950973703	0.8584970000	2022-08-21T10:44:11.858
90	0.1888099313	0.9640094181	0.9980056795	0.8581126570	2022-08-21T10:47:40.740
100	0.1998950243	0.9455095863	0.9976115770	0.8521054821	2022-08-21T10:51:09.421
110	0.1074876711	0.9909182644	0.9995646257	0.8563497023	2022-08-21T10:54:38.446
120	0.0723746791	0.9949545913	0.9999156070	0.8528411739	2022-08-21T10:58:08.138
130	0.0668887496	0.9915909855	0.9999914679	0.8522391005	2022-08-21T11:01:37.453
eval AUC = 0.8458843118189519
eval Acc = 0.5882946518668012
# test=5, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6201254129	0.2001345442	0.4606758594	0.4580195348	2022-08-21T11:05:12.832
10	0.9239742160	0.6165489405	0.8717132270	[1m0.8505192510[0m	2022-08-21T11:08:42.280
20	0.7844644785	0.6737302388	0.9129357235	[1m0.8712484575[0m	2022-08-21T11:12:08.203
30	0.6720367074	0.7228388833	0.9391829753	[1m0.8783755637[0m	2022-08-21T11:15:29.241
40	0.5830796957	0.7652203162	0.9577662345	0.8744803605	2022-08-21T11:18:49.594
50	0.4780143797	0.8176925664	0.9751338502	0.8774996786	2022-08-21T11:22:09.382
60	0.3671082556	0.8742011436	0.9859792207	0.8737446401	2022-08-21T11:25:30.592
70	0.3114629090	0.9115371678	0.9911938489	0.8697597674	2022-08-21T11:28:51.547
80	0.2225472927	0.9488731921	0.9962423177	0.8666543494	2022-08-21T11:32:12.625
90	0.2177354097	0.9404641776	0.9972681021	0.8642571423	2022-08-21T11:35:33.066
100	0.1402402669	0.9744365960	0.9995246113	0.8646363652	2022-08-21T11:38:54.337
