,Size,Life Span,ROG,Type,Name,Label
0,20,0.95,1.7870826850100099,unbiased,unbiased_252,True
13,5,0.2,1.034290296513012,unbiased,unbiased_317,True
14,6,0.3,0.8199808156589906,unbiased,unbiased_182,True
13,4,0.6,0.6241064896288411,unbiased,unbiased_301,True
9,5,0.2,0.6932982986426005,unbiased,unbiased_75,True
1,6,0.25,1.0970339723073759,unbiased,unbiased_213,True
14,5,0.2,0.5888611147018867,unbiased,unbiased_141,True
4,6,0.55,1.0590789614997465,unbiased,unbiased_287,True
6,9,0.9,1.1799715526941632,unbiased,unbiased_287,True
9,4,0.45,0.8643548151682943,unbiased,unbiased_59,True
6,7,0.45,0.9932359178792993,unbiased,unbiased_116,True
2,6,0.75,1.0328725219996644,unbiased,unbiased_395,True
3,7,0.6,1.1822799557306711,unbiased,unbiased_395,True
1,9,0.65,1.3661266779373773,unbiased,unbiased_100,True
2,4,0.6,1.0311617025618762,unbiased,unbiased_100,True
2,5,0.7,1.0895263230665495,unbiased,unbiased_383,True
4,7,0.45,0.8432655040354059,unbiased,unbiased_383,True
9,7,0.3,1.2033998892256599,unbiased,unbiased_229,True
4,7,0.3,1.0849174446481833,unbiased,unbiased_18,True
3,6,0.4,1.0957096204959786,unbiased,unbiased_157,True
15,5,0.2,0.846261649952287,unbiased,unbiased_291,True
0,13,0.6,2.16965635086723,unbiased,unbiased_209,True
1,4,0.15,0.6978649397088255,unbiased,unbiased_209,True
1,5,0.45,0.786924611929414,unbiased,unbiased_120,True
2,4,0.25,0.8125461309775924,unbiased,unbiased_120,True
10,3,0.55,1.2991319085418727,unbiased,unbiased_120,True
11,4,0.15,0.76267069798985,unbiased,unbiased_198,True
1,4,0.35,0.5453362503537966,unbiased,unbiased_38,True
2,18,0.85,2.797980615207956,unbiased,unbiased_248,True
11,7,0.4,0.9393223891623955,unbiased,unbiased_321,True
0,12,0.55,1.693618538883084,unbiased,unbiased_264,True
1,4,0.15,0.5691877372366252,unbiased,unbiased_376,True
2,9,0.95,1.374847485821105,unbiased,unbiased_376,True
3,6,0.5,0.7858796388991001,unbiased,unbiased_376,True
8,7,0.45,0.6267630662975602,unbiased,unbiased_399,True
3,10,0.75,1.3047261033253212,unbiased,unbiased_233,True
5,5,0.45,0.7921757291809203,unbiased,unbiased_233,True
1,9,0.4,1.482443954888125,unbiased,unbiased_360,True
4,8,0.85,1.1041622724082272,unbiased,unbiased_360,True
6,5,0.2,0.8524337900339821,unbiased,unbiased_225,True
1,11,0.7,1.5714428391923487,unbiased,unbiased_43,True
4,8,0.75,1.007248050097472,unbiased,unbiased_337,True
7,6,0.25,1.1075530003396892,unbiased,unbiased_337,True
8,12,0.55,1.9390635703830652,unbiased,unbiased_272,True
2,10,0.55,2.017291927198847,unbiased,unbiased_14,True
5,6,0.25,1.6342978818134921,unbiased,unbiased_14,True
8,5,0.2,0.6028836144557674,unbiased,unbiased_296,True
14,4,0.25,0.746718014106054,unbiased,unbiased_279,True
2,10,0.45,1.5703725739072572,unbiased,unbiased_150,True
3,8,0.85,1.1691960027065402,unbiased,unbiased_150,True
9,7,0.45,0.6968713340901267,unbiased,unbiased_384,True
3,7,0.8,1.09408455308051,unbiased,unbiased_48,True
5,7,0.35,1.2971193355535005,unbiased,unbiased_107,True
7,7,0.3,0.7925333716772217,unbiased,unbiased_107,True
9,9,0.65,1.423301676814528,unbiased,unbiased_7,True
8,3,0.15,0.7680241366442047,unbiased,unbiased_238,True
11,6,0.45,1.0789689121270927,unbiased,unbiased_238,True
6,6,0.25,1.0390963980463392,unbiased,unbiased_392,True
10,7,0.55,0.9068804772978577,unbiased,unbiased_280,True
2,4,0.5,0.9004849377991833,unbiased,unbiased_146,True
4,6,0.25,0.9461286252979885,unbiased,unbiased_146,True
5,7,0.85,1.0537080441050943,unbiased,unbiased_146,True
3,4,0.55,0.9660219846654927,unbiased,unbiased_214,True
6,4,0.2,0.8007205453260495,unbiased,unbiased_214,True
9,4,0.3,0.8308083060569385,unbiased,unbiased_214,True
7,9,0.4,1.4244127055975402,unbiased,unbiased_351,True
3,3,0.55,0.5803207974753907,unbiased,unbiased_72,True
9,6,0.25,1.0385593781086297,unbiased,unbiased_72,True
1,3,0.1,0.3905665792864359,unbiased,unbiased_306,True
3,10,0.6,1.4600095761631808,unbiased,unbiased_306,True
6,8,0.4,1.1352832116273863,unbiased,unbiased_185,True
9,4,0.15,0.6287959410794405,unbiased,unbiased_185,True
2,16,0.95,2.67975762299733,unbiased,unbiased_25,True
7,11,0.5,1.8553346475060675,unbiased,unbiased_310,True
5,6,0.25,0.9602077247346993,unbiased,unbiased_193,True
7,5,0.3,0.6988858319789638,unbiased,unbiased_193,True
2,14,0.85,1.4292901275195131,unbiased,unbiased_347,True
4,3,0.55,0.5511807162199802,unbiased,unbiased_347,True
4,14,0.85,2.1229323523949692,unbiased,unbiased_64,True
4,5,0.2,1.1055684620171742,unbiased,unbiased_13,True
5,8,0.5,1.03602764109665,unbiased,unbiased_13,True
6,7,0.35,0.7591427379351614,unbiased,unbiased_44,True
1,19,0.9,2.621706992657901,unbiased,unbiased_52,True
8,12,0.55,1.7398317480620575,unbiased,unbiased_371,True
8,4,0.25,0.9874810934403127,unbiased,unbiased_234,True
0,7,0.45,0.7391362876081028,unbiased,unbiased_326,True
5,15,0.9,2.0662547291804367,unbiased,unbiased_263,True
0,4,0.35,0.4143144244269617,unbiased,unbiased_91,True
8,5,0.4,0.8009615990096274,unbiased,unbiased_91,True
8,5,0.55,0.5658760039578716,unbiased,unbiased_131,True
9,4,0.2,0.6204615786142339,unbiased,unbiased_131,True
10,8,0.4,1.1644139736939134,unbiased,unbiased_218,True
3,10,0.75,1.1050544224151226,unbiased,unbiased_29,True
6,4,0.95,0.8900618437107094,unbiased,unbiased_29,True
2,8,0.45,1.1721778980958213,unbiased,unbiased_166,True
5,8,0.35,1.5667039695945595,unbiased,unbiased_166,True
8,5,0.5,0.7725165273607495,unbiased,unbiased_259,True
0,20,0.95,2.6309271752778285,unbiased,unbiased_87,True
8,10,0.5,1.4251679156357209,unbiased,unbiased_68,True
14,4,0.2,0.4456481135798305,unbiased,unbiased_86,True
4,5,0.2,0.9438871900064774,unbiased,unbiased_69,True
5,11,0.75,1.8212770588676512,unbiased,unbiased_69,True
9,6,0.45,1.150545042421087,unbiased,unbiased_258,True
6,7,0.3,1.2172166871714956,unbiased,unbiased_171,True
1,6,0.3,0.6315989561121107,unbiased,unbiased_188,True
7,6,0.3,0.9561446420351383,unbiased,unbiased_188,True
5,7,0.35,1.4278912611472634,unbiased,unbiased_167,True
0,10,0.55,1.4112872922052302,unbiased,unbiased_130,True
3,7,0.9,0.8944790208944283,unbiased,unbiased_130,True
5,5,0.2,0.7174216742321597,unbiased,unbiased_327,True
7,4,0.15,1.0070299792231314,unbiased,unbiased_327,True
8,4,0.4,0.9069856603557855,unbiased,unbiased_327,True
10,10,0.45,1.5687177323481958,unbiased,unbiased_223,True
2,5,0.2,0.5363574366888861,unbiased,unbiased_389,True
2,9,0.4,1.0522951973559058,unbiased,unbiased_45,True
4,5,0.2,0.8245772118751898,unbiased,unbiased_331,True
0,3,0.1,0.7614573946758055,unbiased,unbiased_274,True
1,5,0.8,0.8845107504251495,unbiased,unbiased_274,True
3,10,0.45,1.340825876231284,unbiased,unbiased_32,True
0,12,0.55,1.7162395714073768,unbiased,unbiased_254,True
3,6,0.25,1.1904708446834962,unbiased,unbiased_254,True
0,7,0.45,1.2422203342036073,unbiased,unbiased_311,True
10,3,0.7,0.6458397839318735,unbiased,unbiased_311,True
12,4,0.3,0.45753766961276876,unbiased,unbiased_184,True
8,11,0.5,2.016330074859198,unbiased,unbiased_242,True
3,6,0.3,0.9401902679549983,unbiased,unbiased_73,True
2,9,0.4,1.3895643024390067,unbiased,unbiased_215,True
7,8,0.6,1.2265078864808912,unbiased,unbiased_281,True
8,5,0.2,0.6135452939206201,unbiased,unbiased_281,True
2,3,0.1,0.5733805384090591,unbiased,unbiased_110,True
5,13,0.6,1.7051022536076685,unbiased,unbiased_110,True
5,5,0.2,1.1747963245404518,unbiased,unbiased_6,True
16,4,0.15,0.5563531597492759,unbiased,unbiased_239,True
6,5,0.6,0.5863869989394415,unbiased,unbiased_49,True
7,7,0.45,0.9617362854507264,unbiased,unbiased_49,True
9,4,0.15,0.8386824180682078,unbiased,unbiased_66,True
3,5,0.65,0.8123276779908867,unbiased,unbiased_345,True
4,5,0.35,0.7082612972588908,unbiased,unbiased_345,True
0,4,0.2,0.8159025471829129,unbiased,unbiased_191,True
3,14,0.9,2.865960067218979,unbiased,unbiased_191,True
2,11,0.5,1.9536422531695603,unbiased,unbiased_312,True
5,5,0.2,0.882017682697618,unbiased,unbiased_312,True
11,4,0.25,0.3831690208461918,unbiased,unbiased_257,True
15,4,0.2,0.9463986588030673,unbiased,unbiased_27,True
11,9,0.4,1.3962148803492866,unbiased,unbiased_168,True
16,4,0.4,0.4552349846474142,unbiased,unbiased_187,True
3,3,0.5,0.9084522678943695,unbiased,unbiased_304,True
7,6,0.55,1.3923233169526732,unbiased,unbiased_304,True
4,8,0.35,1.5247213942429032,unbiased,unbiased_241,True
5,8,0.35,1.2194372702363434,unbiased,unbiased_241,True
5,5,0.65,0.8540230810434486,unbiased,unbiased_70,True
7,6,0.25,1.0169341648003702,unbiased,unbiased_70,True
1,5,0.35,0.714067532821368,unbiased,unbiased_353,True
2,4,0.25,0.5547041513883919,unbiased,unbiased_353,True
3,3,0.1,0.6130031129245397,unbiased,unbiased_353,True
4,4,0.15,0.487933113557128,unbiased,unbiased_216,True
3,5,0.2,0.5321527353253512,unbiased,unbiased_282,True
6,7,0.3,1.369893959397419,unbiased,unbiased_328,True
8,6,0.3,0.9538768517308084,unbiased,unbiased_328,True
4,4,0.15,1.2065506701478506,unbiased,unbiased_113,True
5,9,0.6,1.171889434387745,unbiased,unbiased_113,True
3,8,0.35,1.700661628172161,unbiased,unbiased_390,True
6,7,0.65,1.2278449562818856,unbiased,unbiased_5,True
1,13,0.9,1.6867223541127667,unbiased,unbiased_105,True
2,6,0.25,1.073355471909253,unbiased,unbiased_105,True
6,6,0.25,0.9174591130859759,unbiased,unbiased_369,True
7,5,0.2,0.9685397094274121,unbiased,unbiased_369,True
5,5,0.2,1.3749093503945782,unbiased,unbiased_294,True
8,5,0.45,1.008275679781128,unbiased,unbiased_294,True
2,4,0.45,0.9636409444874087,unbiased,unbiased_172,True
6,3,0.5,0.50184440323905,unbiased,unbiased_172,True
9,5,0.2,1.4387571694676347,unbiased,unbiased_308,True
5,8,0.8,1.4714979903027583,unbiased,unbiased_164,True
6,5,0.2,0.9630977662722163,unbiased,unbiased_164,True
9,5,0.55,0.5385650510563624,unbiased,unbiased_133,True
6,5,0.2,0.8666616809894648,unbiased,unbiased_93,True
7,4,0.15,0.4843103136095229,unbiased,unbiased_93,True
11,5,0.2,0.45339335764787414,unbiased,unbiased_261,True
7,8,0.35,1.0972706985009588,unbiased,unbiased_324,True
0,18,0.9,2.612460822993748,unbiased,unbiased_148,True
8,6,0.25,1.1108441174904167,unbiased,unbiased_9,True
5,8,0.4,1.4204861173602406,unbiased,unbiased_220,True
7,5,0.2,0.7868669928011027,unbiased,unbiased_220,True
13,4,0.65,0.671718369693991,unbiased,unbiased_46,True
13,6,0.55,1.6610884086536648,unbiased,unbiased_277,True
3,4,0.15,0.5670374751157019,unbiased,unbiased_332,True
3,3,0.25,1.224379530864027,unbiased,unbiased_299,True
13,4,0.2,1.030419995608612,unbiased,unbiased_299,True
4,15,0.7,2.092109143716146,unbiased,unbiased_333,True
4,15,0.7,2.2954867301174264,unbiased,unbiased_47,True
8,4,0.25,0.6948362489124971,unbiased,unbiased_108,True
4,8,0.45,0.9734419766808207,unbiased,unbiased_221,True
6,6,0.35,0.9701520156494519,unbiased,unbiased_221,True
4,4,0.35,0.8621459027379398,unbiased,unbiased_364,True
5,7,0.4,1.522584913086967,unbiased,unbiased_364,True
10,7,0.3,1.1656240214365516,unbiased,unbiased_51,True
6,4,0.15,1.2152426244991525,unbiased,unbiased_8,True
7,6,0.45,1.1584371326788456,unbiased,unbiased_8,True
2,10,0.7,1.4603440764369273,unbiased,unbiased_372,True
5,4,0.2,0.9881415918724511,unbiased,unbiased_372,True
13,6,0.25,1.144536489395777,unbiased,unbiased_260,True
11,4,0.25,0.5287793777597584,unbiased,unbiased_165,True
0,4,0.3,0.8203245321437287,unbiased,unbiased_309,True
14,5,0.5,1.1535817193911422,unbiased,unbiased_173,True
5,9,0.55,1.6500273197946373,unbiased,unbiased_124,True
6,5,0.7,1.6146247693232298,unbiased,unbiased_124,True
8,4,0.25,0.7809735957260036,unbiased,unbiased_84,True
9,6,0.95,0.7485188749983194,unbiased,unbiased_84,True
8,9,0.4,1.1990638847767814,unbiased,unbiased_348,True
0,7,0.4,1.465573696350918,unbiased,unbiased_295,True
2,6,0.4,0.6351465363964627,unbiased,unbiased_295,True
5,6,0.7,1.3204342470708617,unbiased,unbiased_153,True
0,5,0.2,1.013987058395331,unbiased,unbiased_104,True
7,9,0.45,1.6122514024685388,unbiased,unbiased_104,True
9,4,0.5,0.8009696670321822,unbiased,unbiased_391,True
10,8,0.35,1.2721169578568778,unbiased,unbiased_4,True
2,6,0.3,0.8902181433675609,unbiased,unbiased_283,True
4,10,0.45,1.806194376345462,unbiased,unbiased_283,True
3,5,0.2,0.5966125944634981,unbiased,unbiased_329,True
0,6,0.85,0.9934829811715237,unbiased,unbiased_145,True
6,4,0.25,0.5407358748283257,unbiased,unbiased_145,True
3,13,0.65,2.1878977769854493,unbiased,unbiased_71,True
3,9,0.45,1.476665265480952,unbiased,unbiased_240,True
10,4,0.15,1.0307553396104494,unbiased,unbiased_26,True
11,6,0.25,0.8877670944899617,unbiased,unbiased_26,True
1,10,0.45,1.833632700646606,unbiased,unbiased_169,True
2,9,0.95,1.3568369009087828,unbiased,unbiased_169,True
11,5,0.4,0.6185462108153028,unbiased,unbiased_186,True
2,10,0.45,1.7537686804844905,unbiased,unbiased_190,True
15,5,0.35,0.6525929528940009,unbiased,unbiased_344,True
1,5,0.45,0.929222560412665,unbiased,unbiased_201,True
5,6,0.3,1.1602127712631116,unbiased,unbiased_201,True
0,8,0.7,0.9552589594041448,unbiased,unbiased_67,True
5,8,0.7,1.2836818282171707,unbiased,unbiased_67,True
13,7,0.7,1.1450988555952264,unbiased,unbiased_128,True
13,5,0.6,0.7513774462553412,unbiased,unbiased_123,True
8,6,0.3,0.9447293275298648,unbiased,unbiased_83,True
11,4,0.4,0.24222103971955272,unbiased,unbiased_83,True
3,4,0.6,0.843968333829645,unbiased,unbiased_318,True
7,7,0.55,0.5715756330980702,unbiased,unbiased_318,True
4,8,0.7,0.7738924123144247,unbiased,unbiased_174,True
7,4,0.15,0.8476829823100624,unbiased,unbiased_174,True
5,7,0.3,1.3834520952746763,unbiased,unbiased_162,True
7,5,0.2,0.8820703048662637,unbiased,unbiased_162,True
9,4,0.15,0.5247216875110565,unbiased,unbiased_359,True
7,11,0.55,1.6923733086648665,unbiased,unbiased_95,True
6,5,0.2,0.8587583142680152,unbiased,unbiased_267,True
12,4,0.3,0.40039729358521053,unbiased,unbiased_288,True
2,5,0.2,1.0471893193068884,unbiased,unbiased_230,True
5,7,0.3,1.4164797401364644,unbiased,unbiased_375,True
9,4,0.15,1.0551085821947777,unbiased,unbiased_119,True
10,7,0.3,1.1447101196100977,unbiased,unbiased_119,True
4,8,0.85,1.5810052635479714,unbiased,unbiased_226,True
5,8,0.5,1.0058339824660876,unbiased,unbiased_226,True
7,4,0.9,0.46254260220142474,unbiased,unbiased_363,True
0,5,0.9,0.9246895652384949,unbiased,unbiased_40,True
4,12,0.6,1.685177834573556,unbiased,unbiased_40,True
7,6,0.8,0.719502680011289,unbiased,unbiased_271,True
8,5,0.25,0.9599672227439765,unbiased,unbiased_271,True
8,4,0.15,0.6049533553374568,unbiased,unbiased_334,True
9,6,0.25,1.0442163302464955,unbiased,unbiased_158,True
7,7,0.4,0.719790326258938,unbiased,unbiased_60,True
16,4,0.15,0.4515298140319671,unbiased,unbiased_343,True
12,7,0.35,1.2568079692537162,unbiased,unbiased_37,True
0,6,0.6,1.3467114433246128,unbiased,unbiased_178,True
1,5,0.75,1.1603009468161505,unbiased,unbiased_178,True
3,4,0.55,0.8417547361795622,unbiased,unbiased_251,True
12,5,0.45,1.2005676689212856,unbiased,unbiased_251,True
7,6,0.25,1.413452840375351,unbiased,unbiased_21,True
1,5,0.65,1.0222778856225854,unbiased,unbiased_302,True
8,5,0.2,0.9548775826817912,unbiased,unbiased_302,True
7,3,0.1,0.5340858312918684,unbiased,unbiased_247,True
8,10,0.45,2.02839447478949,unbiased,unbiased_247,True
2,5,0.5,1.102137734950282,unbiased,unbiased_210,True
8,7,0.75,1.1225676524142514,unbiased,unbiased_210,True
9,4,0.3,0.42839108567676554,unbiased,unbiased_142,True
8,4,0.15,0.5732984145972877,unbiased,unbiased_284,True
0,4,0.2,0.569892454168033,unbiased,unbiased_400,True
5,10,0.45,1.3225034708095695,unbiased,unbiased_115,True
10,7,0.45,0.8753599895391335,unbiased,unbiased_379,True
2,5,0.2,0.7399612477197194,unbiased,unbiased_103,True
6,10,0.45,1.344396207455922,unbiased,unbiased_103,True
12,8,0.35,1.5389116923144726,unbiased,unbiased_380,True
2,5,0.2,0.6419383585012806,unbiased,unbiased_154,True
3,5,0.2,0.6418366940230495,unbiased,unbiased_154,True
3,4,0.3,0.6957634112992458,unbiased,unbiased_338,True
7,5,0.2,0.6493858044321004,unbiased,unbiased_339,True
11,4,0.55,0.6531996046990229,unbiased,unbiased_293,True
1,19,0.9,3.2506030069425247,unbiased,unbiased_381,True
0,8,0.75,1.3893515029288914,unbiased,unbiased_102,True
8,4,0.5,0.5604079383088626,unbiased,unbiased_2,True
13,7,0.6,1.0613305861226228,unbiased,unbiased_114,True
13,7,0.35,1.0474750420481043,unbiased,unbiased_143,True
1,7,0.55,1.1448901755146415,unbiased,unbiased_211,True
7,6,0.65,1.0280029525396084,unbiased,unbiased_211,True
1,6,0.35,0.6592490334836314,unbiased,unbiased_138,True
0,15,0.7,2.49460847070158,unbiased,unbiased_303,True
1,5,0.2,0.6809371814041224,unbiased,unbiased_303,True
7,9,0.4,1.4195326823277605,unbiased,unbiased_246,True
15,5,0.2,0.6739766209411869,unbiased,unbiased_20,True
1,9,0.65,1.4219933728241372,unbiased,unbiased_315,True
6,5,0.2,0.7386465988423385,unbiased,unbiased_315,True
9,10,0.55,1.8103588758633746,unbiased,unbiased_250,True
1,6,0.35,0.6262564248833983,unbiased,unbiased_36,True
3,9,0.8,1.54280580307522,unbiased,unbiased_36,True
2,9,0.85,1.2091357918102459,unbiased,unbiased_179,True
13,4,0.2,0.805432807885376,unbiased,unbiased_196,True
1,7,0.4,0.841566337742516,unbiased,unbiased_342,True
4,5,0.35,1.4094128201756997,unbiased,unbiased_342,True
8,3,0.4,0.6422782423204496,unbiased,unbiased_207,True
14,4,0.4,0.527865244490874,unbiased,unbiased_207,True
4,8,0.35,1.5444272453683723,unbiased,unbiased_61,True
13,7,0.5,1.0978609395664884,unbiased,unbiased_16,True
7,9,0.4,1.7103240635166252,unbiased,unbiased_159,True
8,3,0.1,0.9848219276942832,unbiased,unbiased_159,True
0,17,0.95,2.206153100125934,unbiased,unbiased_270,True
1,3,0.1,0.5087132654450632,unbiased,unbiased_270,True
6,9,0.4,1.823037233188106,unbiased,unbiased_335,True
7,5,0.2,0.9549424747697355,unbiased,unbiased_335,True
9,3,0.1,0.8332305910959433,unbiased,unbiased_41,True
12,6,0.25,0.9403568201357767,unbiased,unbiased_41,True
4,5,0.45,0.5981591834587574,unbiased,unbiased_227,True
4,3,0.1,0.6147080865220533,unbiased,unbiased_57,True
8,9,0.6,1.2748855792812674,unbiased,unbiased_57,True
1,8,0.45,1.2261333305748359,unbiased,unbiased_118,True
2,10,0.95,1.1129051526294758,unbiased,unbiased_118,True
1,11,0.5,1.7663441591807834,unbiased,unbiased_231,True
3,8,0.35,1.4693704907518117,unbiased,unbiased_374,True
13,7,0.3,1.485648954012831,unbiased,unbiased_323,True
1,5,0.55,1.5186471291182113,unbiased,unbiased_134,True
2,6,0.45,0.9805891974867526,unbiased,unbiased_134,True
13,5,0.65,0.9307575021175777,unbiased,unbiased_94,True
14,5,0.25,1.1665767599720627,unbiased,unbiased_358,True
0,7,0.3,1.1702361073277838,unbiased,unbiased_163,True
5,9,0.4,1.1254683462705484,unbiased,unbiased_163,True
7,8,0.6,1.4791516867788108,unbiased,unbiased_175,True
8,5,0.2,1.0505085579778763,unbiased,unbiased_175,True
5,4,0.3,0.4612207267526603,unbiased,unbiased_319,True
1,10,0.75,1.436081577482963,unbiased,unbiased_82,True
5,6,0.75,0.4144713830911559,unbiased,unbiased_82,True
1,4,0.55,0.7336424472698824,zebrafish,zebrafish_40,True
8,5,0.3,0.669404031965458,zebrafish,zebrafish_148,True
3,5,0.3,0.48317603232200657,zebrafish,zebrafish_109,True
7,4,0.15,0.828724724633559,zebrafish,zebrafish_56,True
16,4,0.15,0.6480852656340247,zebrafish,zebrafish_125,True
12,6,0.25,0.8013123952326914,zebrafish,zebrafish_95,True
7,6,0.65,0.7445412842152871,zebrafish,zebrafish_133,True
11,4,0.2,0.9422091736302957,zebrafish,zebrafish_133,True
9,9,0.45,1.1771089775799513,zebrafish,zebrafish_83,True
8,4,0.15,1.4320691413939908,zebrafish,zebrafish_113,True
11,4,0.25,0.4569382574241358,zebrafish,zebrafish_144,True
4,12,0.55,0.922729201160585,zebrafish,zebrafish_152,True
15,5,0.2,0.8192506684783859,zebrafish,zebrafish_21,True
8,11,0.95,1.3155589014222786,zebrafish,zebrafish_9,True
7,5,0.45,0.9256103349760462,zebrafish,zebrafish_76,True
10,5,0.25,0.7431802880109946,zebrafish,zebrafish_76,True
5,4,0.15,0.45048146257904537,zebrafish,zebrafish_99,True
14,6,0.25,0.7864898951758379,zebrafish,zebrafish_37,True
2,9,0.5,1.3880515669819196,zebrafish,zebrafish_36,True
3,3,0.1,0.6712659161725677,zebrafish,zebrafish_36,True
5,6,0.25,0.7527700182867119,zebrafish,zebrafish_61,True
6,5,0.3,1.0259468952925417,zebrafish,zebrafish_61,True
7,4,0.15,0.5496037867761377,zebrafish,zebrafish_61,True
4,4,0.21052631578947367,0.31836890052715205,zebrafish,zebrafish_128,True
16,4,0.3,0.5179006078919847,zebrafish,zebrafish_77,True
5,6,0.25,0.9592004072522691,zebrafish,zebrafish_98,True
8,6,0.25,0.8952605350095464,zebrafish,zebrafish_98,True
3,5,0.25,0.7302579123080493,zebrafish,zebrafish_8,True
11,5,0.4,0.5482882988499073,zebrafish,zebrafish_8,True
1,5,0.65,1.1802955394262447,zebrafish,zebrafish_20,True
6,8,0.4,0.6615994297663472,zebrafish,zebrafish_20,True
11,7,0.3,0.888587420187278,zebrafish,zebrafish_153,True
2,6,0.3,0.6990756780472377,zebrafish,zebrafish_112,True
3,6,0.35,0.7984269729114346,zebrafish,zebrafish_112,True
4,6,0.25,0.7723159487192939,zebrafish,zebrafish_82,True
1,4,0.2,0.46059228191358215,zebrafish,zebrafish_124,True
1,4,0.65,0.4424373849565101,zebrafish,zebrafish_94,True
4,4,0.7,0.513793065487949,zebrafish,zebrafish_94,True
6,3,0.75,0.5128366202652738,zebrafish,zebrafish_94,True
2,4,0.15,0.6407464221510579,zebrafish,zebrafish_4,True
3,7,0.9,0.657477093070166,zebrafish,zebrafish_149,True
2,12,0.65,1.4540897457316218,zebrafish,zebrafish_16,True
4,4,0.3,0.6199753493812205,zebrafish,zebrafish_16,True
7,4,0.2,0.2910407915922438,zebrafish,zebrafish_41,True
2,4,0.15,0.48674209107804656,zebrafish,zebrafish_115,True
8,8,0.4,1.03067992967511,zebrafish,zebrafish_115,True
1,6,0.5,1.2171028040619403,zebrafish,zebrafish_142,True
4,6,0.35,0.6621442949190266,zebrafish,zebrafish_142,True
5,7,0.3,1.1762203388717845,zebrafish,zebrafish_154,True
16,4,0.15,0.41202138587852394,zebrafish,zebrafish_103,True
2,18,0.85,2.150760386503309,zebrafish,zebrafish_27,True
5,5,0.35,1.3218045090278292,zebrafish,zebrafish_70,True
